from_totally_fake_account,total_amount
53354.0,17668.61999999999
53367.0,20499.40000000002
53386.0,22044.13000000002
53388.0,15592.019999999997
53399.0,32915.4400000001
53425.0,24345.15000000001
53431.0,13005.759999999991
53440.0,15024.669999999995
53441.0,23525.61000000008
53444.0,36563.93000000006
53449.0,34331.70000000008
53453.0,32069.580000000118
53457.0,34705.32000000017
53471.0,26160.290000000055
53481.0,20750.360000000015
53494.0,24034.770000000175
53511.0,19357.910000000018
53512.0,19202.030000000042
53525.0,19825.460000000046
53527.0,13438.079999999953
53532.0,16687.879999999986
53534.0,20920.070000000025
53536.0,26079.870000000177
53545.0,19808.06000000001
53586.0,33231.95000000007
53592.0,31769.21000000009
53605.0,15167.389999999978
53615.0,22210.860000000084
53618.0,18021.13000000001
53625.0,33926.11000000004
53637.0,25937.20000000005
53668.0,20586.18000000004
53674.0,12354.67999999999
53677.0,31373.940000000064
53678.0,33461.61000000023
53693.0,19542.190000000002
53703.0,16818.339999999993
53710.0,17452.25999999999
53730.0,25722.22000000006
53734.0,16997.839999999982
53737.0,18356.209999999995
53759.0,18363.360000000008
53781.0,25773.85000000005
53795.0,20948.860000000022
53797.0,29383.710000000057
53806.0,32270.830000000078
53807.0,26251.140000000174
53813.0,16766.179999999997
53816.0,32794.030000000006
53826.0,30582.20000000006
53842.0,15985.219999999972
53873.0,14881.969999999998
53898.0,33420.12000000009
53900.0,33344.93000000002
53917.0,19954.63000000001
53929.0,16145.779999999992
53932.0,27852.78000000001
53940.0,23257.580000000053
53953.0,18674.05999999999
53974.0,21195.84
53981.0,16876.329999999994
53998.0,12990.009999999958
54013.0,17007.239999999994
54075.0,31479.66000000007
54088.0,16967.759999999995
54096.0,14862.450000000003
54117.0,15780.069999999982
54126.0,16877.229999999956
54128.0,40169.560000000005
54140.0,13207.289999999986
54148.0,18873.300000000025
54151.0,25272.080000000165
54154.0,32234.390000000054
54155.0,23328.66000000014
54159.0,14801.02999999999
54161.0,31461.200000000197
54176.0,24979.37000000001
54200.0,20152.760000000024
54217.0,17829.07
54218.0,21554.060000000034
54221.0,21076.80000000003
54255.0,13949.299999999977
54260.0,32495.550000000076
54264.0,34638.010000000075
54265.0,32471.17
54289.0,19602.520000000026
54294.0,38812.590000000186
54297.0,21856.87000000003
54319.0,29726.770000000062
54322.0,18550.810000000016
54327.0,33201.88000000026
54329.0,17901.81
54336.0,18206.40000000002
54340.0,18849.760000000028
54369.0,21173.870000000083
54397.0,21030.080000000064
54419.0,13406.639999999983
54435.0,15284.729999999998
54445.0,20856.950000000023
54451.0,39327.00000000021
54469.0,21059.990000000045
54487.0,32232.29000000025
54488.0,16564.94000000001
54495.0,32225.440000000093
54512.0,29568.940000000017
54518.0,18914.059999999998
54548.0,16985.99999999998
54550.0,22344.12000000003
54559.0,25832.150000000194
54602.0,18984.50000000001
54640.0,20481.310000000067
54641.0,21471.410000000014
54663.0,17074.13999999997
54709.0,15031.709999999952
54728.0,16578.539999999986
54731.0,22930.38000000004
54733.0,19267.070000000018
54740.0,16780.61999999995
54748.0,35410.82000000007
54752.0,30194.1300000001
54775.0,26251.160000000036
54791.0,21718.170000000053
54818.0,34350.72
54847.0,37118.870000000235
54859.0,19465.260000000013
54869.0,18833.440000000002
54877.0,20995.47000000003
54886.0,27731.88000000005
54900.0,34078.91000000007
54921.0,32242.98000000023
54926.0,17100.129999999994
54940.0,29262.09000000002
54941.0,19377.700000000023
54977.0,13303.469999999987
54978.0,37293.60000000001
54983.0,31309.160000000244
54995.0,23488.80000000005
55011.0,16112.499999999998
55024.0,24924.86000000006
55030.0,18342.230000000014
55042.0,22803.64000000003
55051.0,28812.41000000006
55052.0,28333.91000000008
55055.0,29358.09000000005
55061.0,21150.360000000044
55069.0,17499.00000000001
55071.0,30013.140000000003
55075.0,21495.160000000036
55077.0,24318.69000000016
55099.0,20697.270000000077
55110.0,20616.760000000028
55112.0,19855.020000000084
55115.0,22509.770000000106
55119.0,15513.809999999985
55122.0,19797.61000000001
55134.0,19107.210000000003
55151.0,23680.519999999997
55165.0,13744.389999999985
55170.0,20580.14000000002
55179.0,24288.57000000001
55196.0,23844.460000000137
55201.0,23012.27000000012
55206.0,19608.430000000015
55218.0,23641.170000000016
55236.0,25574.12000000003
55251.0,33013.28000000008
55254.0,15291.359999999955
55270.0,33540.12000000001
55286.0,18551.270000000008
55294.0,29281.66000000006
55302.0,32252.32000000002
55303.0,14824.539999999994
55314.0,22209.640000000087
55326.0,12504.959999999975
55328.0,30282.00000000006
55372.0,27223.910000000054
55374.0,24615.809999999998
55375.0,17022.859999999986
55393.0,31072.63000000018
55404.0,23127.20000000003
55416.0,30176.100000000086
55424.0,20229.120000000014
55431.0,19163.260000000006
55446.0,26942.21000000005
55457.0,19714.50000000002
55467.0,13567.69999999998
55472.0,20832.590000000095
55474.0,21770.190000000006
55475.0,19821.72000000006
55481.0,26265.780000000042
55491.0,34422.93000000003
55532.0,14928.329999999987
55538.0,20366.890000000018
55540.0,13800.30999999998
55544.0,16203.36999999998
55547.0,37045.19000000022
55548.0,32080.03000000024
55551.0,19490.460000000017
55561.0,32812.33000000027
55565.0,23656.67000000011
55567.0,24509.59000000005
55569.0,33221.70000000009
55586.0,32448.63000000007
55587.0,16467.540000000005
55588.0,27774.780000000013
55618.0,15067.33999999999
55621.0,17439.98999999999
55626.0,13963.549999999943
55634.0,19775.68000000001
55646.0,21883.250000000033
55655.0,17046.749999999993
55657.0,20399.740000000013
55658.0,36106.499999999985
55681.0,27661.74000000007
55684.0,21078.950000000114
55685.0,36935.14000000001
55699.0,24054.62000000013
55705.0,16649.869999999984
55706.0,14687.340000000007
55709.0,30560.740000000005
55728.0,18023.63999999999
55733.0,16223.219999999983
55739.0,31336.129999999994
55744.0,18436.92999999999
55760.0,29219.140000000065
55772.0,16942.64999999997
55787.0,20347.28000000005
55810.0,15799.089999999997
55812.0,15204.109999999997
55817.0,20276.260000000057
55827.0,18230.840000000004
55850.0,15589.679999999995
55856.0,16372.849999999988
55862.0,25702.320000000043
55868.0,14188.949999999948
55873.0,23198.820000000025
55890.0,17087.599999999984
55904.0,16458.920000000006
55931.0,25689.57000000002
55936.0,23339.040000000055
55937.0,21641.130000000023
55938.0,31507.7
55944.0,35966.42000000009
55952.0,9833.420000000002
55964.0,33004.39000000004
55976.0,18678.800000000032
55986.0,24230.210000000043
55991.0,10598.529999999982
56002.0,17895.339999999997
56012.0,21336.440000000035
56045.0,19695.930000000026
56065.0,17343.189999999995
56067.0,13334.079999999996
56069.0,22084.250000000036
56071.0,32734.48000000022
56074.0,29541.59000000025
56077.0,16382.689999999999
56083.0,22760.340000000022
56087.0,32611.140000000076
56099.0,29963.40000000001
56105.0,22295.770000000142
56132.0,23253.38000000004
56140.0,15248.44999999999
56158.0,18700.84000000004
56174.0,19196.300000000017
56218.0,32737.92999999999
56233.0,28511.930000000193
56235.0,27096.560000000158
56239.0,31233.430000000073
56254.0,29954.780000000086
56260.0,16806.01
56313.0,38480.98000000006
56325.0,18606.18999999999
56327.0,12774.229999999989
56337.0,36319.790000000205
56352.0,29591.520000000095
56377.0,22725.000000000095
56384.0,20504.53000000002
56402.0,9143.509999999995
56404.0,21899.980000000025
56405.0,30106.470000000205
56412.0,21887.340000000037
56434.0,18388.660000000007
56444.0,31667.269999999997
56458.0,16738.129999999986
56482.0,26666.160000000044
56527.0,29484.740000000074
56533.0,20643.460000000036
56542.0,19658.84000000001
56543.0,38326.24000000023
56551.0,13722.16
56592.0,15951.579999999962
56596.0,26325.32000000006
56597.0,17515.37999999999
56599.0,13411.11999999999
56636.0,16448.920000000002
56646.0,13640.359999999984
56688.0,18991.200000000033
56704.0,21838.020000000022
56707.0,20178.67000000005
56726.0,25743.640000000007
56748.0,23149.780000000028
56814.0,14944.389999999985
56819.0,18426.160000000003
56826.0,16168.929999999973
56828.0,16065.539999999985
56849.0,28233.820000000054
56851.0,18643.150000000012
56882.0,32910.150000000074
56896.0,15520.02999999998
56907.0,31097.070000000014
56920.0,17963.42000000002
56932.0,17217.43000000002
56961.0,25468.060000000034
56976.0,12713.680000000006
56979.0,18523.770000000015
56983.0,30091.970000000052
56990.0,17198.219999999994
57015.0,21767.220000000107
57045.0,16487.86999999999
57047.0,15032.469999999998
57059.0,20410.03000000006
57064.0,16408.00999999995
57069.0,31471.70000000001
57070.0,27331.640000000036
57078.0,18447.109999999993
57079.0,26633.94000000006
57080.0,21684.28000000003
57098.0,32916.56000000006
57103.0,16476.83999999999
57137.0,19216.16000000005
57161.0,15477.43
57171.0,36419.69000000022
57204.0,16803.829999999994
57213.0,28356.850000000213
57219.0,14489.179999999978
57225.0,12687.889999999983
57235.0,8637.629999999974
57237.0,21433.790000000034
57276.0,13933.830000000002
57313.0,36553.80000000006
57317.0,15352.959999999992
57365.0,31173.43000000005
57372.0,24240.180000000128
57379.0,33812.7300000001
57389.0,19586.350000000002
57400.0,33629.57000000025
57404.0,35504.710000000014
57414.0,31166.620000000054
57425.0,34296.83000000021
57429.0,28896.030000000017
57433.0,21576.940000000122
57436.0,31439.41000000004
57450.0,19006.230000000018
57468.0,22656.800000000032
57473.0,33875.58000000001
57549.0,23573.920000000042
57564.0,14534.039999999988
57569.0,39808.38000000009
57609.0,21557.960000000054
57622.0,26735.71000000006
57624.0,18727.29
57639.0,21245.37000000003
57645.0,27030.510000000057
57655.0,36938.30000000009
57657.0,37741.13000000002
57662.0,30194.280000000046
57668.0,16984.56999999998
57672.0,17063.659999999993
57690.0,19257.35000000006
57717.0,32803.62000000026
57731.0,17711.5
57736.0,33712.05000000011
57740.0,22349.75
57745.0,18015.640000000007
57766.0,33763.68000000008
57772.0,11007.699999999977
57778.0,22732.420000000016
57799.0,19638.970000000023
57828.0,16382.67999999998
57850.0,15661.989999999925
57888.0,14747.499999999985
57893.0,20967.010000000024
57919.0,16539.009999999984
57942.0,27447.89000000007
57949.0,22071.050000000003
57950.0,15383.17999999996
57964.0,16830.690000000002
57987.0,17188.86000000002
57993.0,20864.170000000013
57995.0,27012.140000000174
58008.0,22581.150000000045
58022.0,20135.12000000003
58032.0,16517.91999999999
58076.0,9246.629999999988
58078.0,37236.94000000022
58086.0,13181.78
58104.0,30333.290000000274
58105.0,15197.689999999993
58108.0,16999.810000000005
58115.0,19329.630000000005
58122.0,29660.460000000057
58141.0,16266.389999999943
58144.0,18503.69000000001
58147.0,26245.149999999998
58150.0,10246.569999999998
58160.0,28704.54000000001
58168.0,27943.539999999997
58170.0,21094.480000000116
58178.0,18771.510000000002
58200.0,32644.36000000025
58223.0,20199.73000000003
58269.0,29491.20000000008
58317.0,17668.610000000004
58322.0,24929.77000000018
58346.0,17585.730000000014
58351.0,24326.04000000014
58354.0,9547.19
58372.0,33426.430000000044
58398.0,20728.770000000037
58400.0,21932.070000000087
58427.0,21749.82000000002
58428.0,18407.08999999999
58439.0,21716.70000000001
58450.0,22199.320000000036
58479.0,32991.4800000003
58481.0,21669.92
58517.0,29747.250000000073
58523.0,36024.32000000006
58531.0,36217.00000000004
58557.0,17779.05
58571.0,17689.229999999992
58592.0,28754.320000000018
58611.0,35970.490000000245
58626.0,16977.20999999999
58652.0,16058.699999999968
58665.0,20541.14000000008
58676.0,23434.430000000044
58689.0,18792.89000000001
58697.0,20713.210000000006
58701.0,31156.210000000083
58731.0,16835.359999999993
58798.0,32118.89000000001
58813.0,25744.260000000057
58815.0,17482.200000000008
58870.0,32313.660000000084
58881.0,23166.940000000148
58890.0,33196.98000000006
58898.0,14486.36
58904.0,16730.999999999993
58910.0,18700.730000000025
58922.0,11902.689999999955
58933.0,25453.66000000024
58959.0,17385.999999999978
58961.0,22224.430000000113
58967.0,26253.05000000003
58969.0,19021.630000000034
58977.0,39163.63000000026
59000.0,26162.680000000015
59001.0,31390.050000000265
59005.0,28190.240000000067
59024.0,13349.039999999988
59036.0,16522.09999999999
59042.0,18805.690000000002
59047.0,31433.08000000028
59055.0,17091.199999999986
59067.0,32032.27000000001
59081.0,33518.73000000004
59092.0,19027.300000000007
59100.0,20190.89000000002
59103.0,23181.21000000004
59131.0,22818.170000000053
59151.0,18343.87999999998
59155.0,18516.170000000013
59156.0,28781.290000000066
59180.0,21074.350000000097
59183.0,24399.02
59207.0,16502.42999999999
59228.0,16187.469999999992
59239.0,30922.940000000057
59247.0,14020.06999999998
59255.0,20688.09000000006
59256.0,14197.069999999996
59294.0,23945.440000000017
59298.0,18847.630000000023
59300.0,17425.309999999998
59317.0,33765.510000000264
59318.0,34650.050000000076
59320.0,33032.06000000006
59352.0,30800.37000000023
59356.0,20516.149999999998
59370.0,27021.470000000074
59374.0,10634.959999999994
59376.0,28867.56000000007
59389.0,17157.86
59394.0,19250.72000000001
59410.0,16762.789999999997
59429.0,13225.140000000005
59436.0,17912.940000000013
59444.0,25744.980000000218
59458.0,17400.570000000014
59479.0,12301.309999999985
59511.0,17936.630000000005
59533.0,19174.480000000003
59539.0,25388.270000000204
59544.0,26693.500000000062
59553.0,14648.519999999973
59554.0,18500.360000000008
59555.0,16473.439999999984
59579.0,17705.120000000003
59583.0,31811.050000000065
59593.0,9530.069999999998
59605.0,14465.750000000002
59606.0,12061.149999999983
59609.0,35033.24000000031
59631.0,15142.279999999992
59639.0,16173.219999999996
59654.0,18905.410000000014
59678.0,29437.730000000054
59680.0,29892.799999999996
59697.0,29276.98000000007
59704.0,31685.850000000057
59712.0,17665.190000000002
59765.0,17935.43
59775.0,22093.350000000024
59777.0,22967.650000000027
59791.0,16986.939999999988
59803.0,28754.490000000056
59810.0,15353.23999999998
59816.0,15095.910000000002
59828.0,19334.67000000005
59834.0,31613.160000000218
59835.0,20110.000000000036
59846.0,18845.120000000035
59847.0,20427.99000000008
59864.0,24129.73000000003
59873.0,31776.46000000006
59874.0,20437.11999999999
59886.0,30125.640000000043
59887.0,34265.42000000023
59889.0,19068.60000000001
59899.0,17678.569999999996
59905.0,20215.83000000003
59923.0,23528.510000000133
59925.0,18797.990000000023
59926.0,34807.510000000046
59943.0,20405.320000000018
59950.0,20236.44000000002
59959.0,34596.14000000009
59969.0,27481.710000000006
59973.0,26090.23000000006
59998.0,18618.80000000001
60008.0,14624.070000000002
60056.0,22821.830000000096
60075.0,12974.36
60079.0,17389.47
60086.0,16707.219999999998
60097.0,17598.23000000001
60126.0,25405.640000000047
60137.0,28179.08000000002
60145.0,14895.939999999991
60160.0,12544.189999999993
60186.0,18957.599999999995
60188.0,14519.20999999995
60197.0,26241.360000000073
60223.0,28133.88000000005
60237.0,22363.54000000004
60242.0,16586.0
60260.0,27861.550000000043
60261.0,18719.370000000006
60262.0,18159.739999999998
60284.0,19376.560000000045
60295.0,35488.43000000005
60308.0,14247.039999999975
60313.0,17406.999999999996
60326.0,17367.30999999999
60330.0,32624.26000000028
60339.0,21208.220000000016
60341.0,32204.240000000245
60345.0,27417.860000000193
60365.0,29988.170000000042
60371.0,16738.44
60373.0,27632.32000000003
60376.0,18605.399999999998
60402.0,35568.55000000023
60416.0,19982.830000000056
60419.0,26348.52000000004
60424.0,31795.770000000048
60452.0,31564.160000000065
60475.0,21562.450000000033
60476.0,21943.260000000035
60485.0,15274.139999999954
60504.0,19100.090000000004
60525.0,34536.92000000014
60535.0,35590.30000000006
60554.0,19507.09000000001
60555.0,15906.349999999935
60558.0,16365.57999999997
60565.0,16614.79999999999
60597.0,23519.94000000003
60631.0,29879.170000000064
60666.0,18068.529999999995
60668.0,14275.899999999972
60672.0,19016.05
60674.0,23257.71000000001
60678.0,33223.810000000085
60695.0,26877.390000000065
60709.0,17110.480000000003
60712.0,15884.710000000001
60749.0,18578.829999999998
60765.0,20345.950000000015
60780.0,36050.25000000007
60785.0,16212.919999999998
60816.0,17592.569999999996
60841.0,32692.35000000002
60846.0,32149.570000000233
60852.0,15404.269999999986
60859.0,30380.500000000247
60871.0,18626.870000000014
60882.0,21428.780000000093
60888.0,25273.350000000144
60891.0,20821.69000000002
60910.0,28507.520000000084
60912.0,34665.72
60919.0,18218.11000000001
60925.0,20342.700000000033
60959.0,25206.930000000015
60960.0,25218.97000000004
60964.0,32604.92000000025
60971.0,18446.100000000006
61001.0,27592.21000000007
61005.0,37030.01000000008
61024.0,17687.809999999998
61041.0,15725.879999999985
61083.0,20442.380000000026
61086.0,35044.52999999999
61098.0,15003.559999999969
61106.0,25364.080000000158
61127.0,34264.99000000025
61128.0,14385.179999999988
61150.0,17227.640000000003
61152.0,17965.85
61158.0,20758.00000000001
61165.0,31499.62000000005
61166.0,27587.13000000009
61184.0,20079.260000000002
61195.0,24058.59000000006
61215.0,21112.87000000008
61219.0,13909.369999999932
61222.0,29808.09000000001
61225.0,18704.540000000008
61250.0,33787.86000000026
61275.0,31721.410000000233
61307.0,29414.210000000032
61320.0,25627.480000000185
61341.0,29120.490000000227
61344.0,19497.870000000006
61389.0,31129.309999999994
61409.0,27030.14000000008
61411.0,18390.42000000003
61422.0,40255.88000000007
61459.0,28661.610000000055
61463.0,14354.87999999998
61464.0,14718.33999999998
61467.0,20682.11000000004
61484.0,14683.109999999975
61497.0,20659.480000000007
61506.0,33615.89000000007
61512.0,24543.590000000135
61519.0,21755.96000000012
61554.0,14004.019999999988
61558.0,20372.73000000001
61560.0,20201.690000000028
61572.0,27924.80000000023
61584.0,34562.93000000009
61604.0,35843.630000000056
61630.0,18344.520000000008
61643.0,26743.260000000046
61656.0,29049.620000000014
61666.0,27048.920000000006
61713.0,26509.850000000006
61744.0,34307.64000000008
61751.0,15241.049999999947
61756.0,29387.490000000093
61764.0,17315.010000000002
61767.0,28873.030000000075
61802.0,21296.310000000023
61805.0,16211.809999999985
61816.0,21084.45000000004
61819.0,22464.0800000001
61832.0,37511.66000000009
61869.0,18793.290000000045
61871.0,35324.4100000003
61872.0,15705.679999999997
61897.0,14781.849999999988
61922.0,15821.86999999998
61950.0,18179.330000000013
61957.0,18796.7
61981.0,32381.410000000065
61983.0,16970.609999999986
61985.0,22478.48000000013
61997.0,18176.920000000016
61998.0,26787.149999999998
62005.0,19080.96000000003
62014.0,20338.420000000024
62021.0,31759.51000000007
62036.0,23454.030000000002
62041.0,17310.71
62047.0,18459.42999999999
62049.0,21969.250000000025
62053.0,13881.21999999995
62065.0,19387.230000000007
62069.0,18694.849999999995
62073.0,31492.7600000003
62078.0,31122.260000000042
62083.0,15893.389999999983
62093.0,26028.48000000006
62099.0,19912.81000000003
62105.0,21692.27000000002
62106.0,21615.860000000026
62116.0,22513.90000000004
62122.0,33766.74000000008
62124.0,17831.089999999986
62131.0,19414.320000000018
62183.0,29790.63000000021
62213.0,29925.670000000013
62214.0,27532.990000000056
62217.0,19116.320000000014
62232.0,16469.86
62242.0,17935.960000000014
62243.0,21410.600000000035
62274.0,20803.00000000008
62322.0,18233.859999999993
62328.0,16370.109999999971
62338.0,21247.450000000037
62371.0,21947.590000000007
62377.0,34560.250000000065
62384.0,17909.92
62387.0,17787.649999999998
62396.0,12846.679999999991
62401.0,18269.01
62406.0,37153.47000000005
62407.0,35208.66000000029
62417.0,19379.760000000013
62423.0,29175.840000000204
62428.0,16945.21
62429.0,30029.770000000233
62440.0,17134.079999999984
62456.0,28335.14000000007
62457.0,19288.049999999985
62458.0,29149.37000000005
62474.0,20437.960000000014
62485.0,33158.17000000025
62501.0,18956.970000000027
62524.0,24589.420000000024
62541.0,31341.01000000008
62562.0,23452.030000000148
62567.0,15856.109999999997
62575.0,19770.74000000006
62580.0,19026.470000000023
62598.0,19688.580000000024
62608.0,16178.109999999979
62613.0,17651.190000000002
62615.0,32127.43000000027
62617.0,16956.88000000001
62635.0,18394.59
62639.0,32239.380000000067
62659.0,23450.680000000026
62701.0,20987.420000000086
62702.0,19015.44000000001
62707.0,35539.32000000008
62727.0,17907.63
62746.0,34212.83000000012
62758.0,18177.61000000001
62765.0,21630.37000000004
62768.0,29648.010000000064
62771.0,16428.589999999986
62782.0,19624.480000000072
62786.0,27587.230000000047
62797.0,17699.939999999995
62810.0,21163.520000000033
62841.0,31198.44000000007
62842.0,18540.140000000003
62863.0,27432.00000000003
62873.0,18707.420000000006
62876.0,38141.270000000244
62884.0,30537.810000000074
62885.0,33827.22000000008
62907.0,23667.64
62909.0,30630.16000000001
62917.0,19322.129999999994
62923.0,19426.810000000012
62936.0,31902.790000000077
62964.0,18930.550000000025
62966.0,24810.530000000104
62970.0,23186.17000000003
62987.0,23152.970000000016
62989.0,21333.110000000008
62995.0,24716.34000000003
62998.0,41716.6500000001
63045.0,28003.40000000017
63048.0,31828.17000000001
63059.0,15289.849999999995
63060.0,33183.120000000075
63070.0,15645.019999999995
63083.0,23633.970000000016
63110.0,15969.509999999953
63111.0,22887.600000000017
63143.0,16926.220000000005
63150.0,24241.27000000004
63157.0,33214.72000000003
63170.0,16752.389999999996
63177.0,17118.439999999984
63180.0,16125.099999999993
63224.0,15458.319999999974
63232.0,30458.610000000113
63250.0,13162.749999999996
63256.0,17131.369999999974
63258.0,35602.97000000032
63273.0,31180.54000000019
63284.0,29051.200000000244
63292.0,29656.709999999985
63300.0,18467.13000000001
63335.0,22943.95000000005
63357.0,17707.05
63374.0,36742.77000000005
63380.0,21634.47000000002
63390.0,15952.269999999995
63394.0,19576.56
63399.0,17898.30999999999
63408.0,16974.660000000003
63410.0,15551.109999999995
63422.0,33479.02000000009
63430.0,32070.01000000026
63446.0,35255.620000000126
63452.0,16955.07999999999
63471.0,31772.630000000005
63478.0,17455.350000000002
63490.0,20453.380000000023
63497.0,33558.08000000022
63501.0,14964.82999999999
63507.0,26988.360000000215
63515.0,30427.350000000017
63527.0,22167.070000000098
63529.0,28243.320000000007
63530.0,16244.129999999994
63548.0,16377.93999999996
63564.0,21230.630000000052
63569.0,17662.16999999999
63574.0,20621.440000000064
63594.0,20867.46000000003
63605.0,23267.370000000123
63610.0,19445.69000000001
63614.0,34170.24000000007
63615.0,20989.740000000038
63625.0,29922.900000000063
63629.0,18636.84000000002
63654.0,15447.140000000005
63664.0,13537.069999999978
63665.0,24406.860000000044
63669.0,21920.440000000108
63676.0,39700.7200000001
63705.0,13428.789999999975
63715.0,31400.820000000214
63721.0,23171.330000000147
63738.0,26221.340000000062
63779.0,20085.090000000015
63803.0,15330.02999999999
63812.0,36988.80999999999
63821.0,28969.300000000057
63849.0,35869.71000000002
63860.0,24021.61
63862.0,20295.07000000001
63865.0,32794.040000000095
63867.0,23271.790000000135
63890.0,33214.32000000008
63892.0,20587.110000000015
63898.0,19406.36000000001
63909.0,26612.270000000215
63918.0,27164.870000000057
63924.0,22346.490000000013
63927.0,14338.099999999986
63945.0,18441.78000000001
63967.0,32008.370000000068
64000.0,27268.520000000066
64008.0,20289.530000000024
64056.0,10233.949999999973
64062.0,15653.13
64064.0,18225.270000000022
64096.0,19365.120000000003
64099.0,19164.250000000007
64100.0,19724.710000000065
64101.0,16283.219999999996
64111.0,16080.409999999973
64123.0,21515.230000000036
64147.0,29567.930000000088
64176.0,19594.970000000023
64181.0,16827.739999999987
64184.0,19071.010000000006
64188.0,24457.380000000056
64191.0,19071.290000000023
64192.0,34649.030000000115
64198.0,23218.640000000036
64200.0,34057.460000000254
64207.0,15208.899999999994
64208.0,32646.790000000074
64210.0,18186.569999999996
64218.0,34028.66
64225.0,19305.02000000001
64241.0,17334.010000000002
64251.0,21403.570000000083
64268.0,33298.05000000004
64272.0,29548.15000000023
64291.0,16944.690000000002
64292.0,19247.160000000014
64304.0,16722.88
64314.0,25077.12000000014
64327.0,20569.97000000003
64354.0,19526.639999999996
64357.0,16696.2
64384.0,30738.94000000009
64397.0,18656.700000000015
64406.0,30089.830000000075
64411.0,19823.81
64455.0,19566.020000000073
64472.0,29988.550000000105
64476.0,30922.56000000006
64509.0,16585.80999999999
64528.0,20174.470000000045
64543.0,16363.949999999973
64555.0,14666.929999999997
64559.0,19247.140000000098
64573.0,32392.300000000065
64581.0,23232.090000000186
64583.0,23620.580000000034
64605.0,18668.800000000017
64608.0,18890.52
64619.0,23306.220000000034
64627.0,19055.470000000023
64639.0,14998.449999999979
64653.0,27960.860000000048
64658.0,24715.050000000047
64671.0,15406.3
64679.0,17225.519999999997
64691.0,41986.90000000023
64715.0,29540.220000000045
64722.0,18815.489999999994
64738.0,29485.24000000006
64761.0,18180.09000000001
64772.0,24739.060000000154
64774.0,17792.899999999983
64781.0,19391.440000000002
64800.0,30411.99
64806.0,17743.540000000005
64827.0,19088.780000000024
64850.0,16790.419999999962
64884.0,22728.930000000048
64890.0,19804.02000000001
64904.0,12370.709999999994
64923.0,13472.849999999975
64930.0,24124.67000000014
64943.0,18442.6
64959.0,22001.360000000015
64960.0,15983.609999999968
64966.0,22100.560000000005
64972.0,14301.449999999992
64983.0,26787.000000000062
64993.0,35040.580000000235
64994.0,30139.540000000005
65002.0,27664.690000000042
65010.0,33795.26000000028
65012.0,34742.190000000286
65023.0,17230.889999999992
65036.0,15369.139999999987
65044.0,31390.71000000001
65063.0,30960.54000000029
65080.0,24854.150000000158
65081.0,36161.180000000015
65108.0,37725.970000000336
65112.0,30578.300000000014
65119.0,16939.4
65128.0,19880.27000000002
65133.0,31938.060000000092
65151.0,17539.59
65168.0,15807.960000000005
65171.0,17660.06000000001
65178.0,25302.57000000004
65197.0,16672.41999999998
65219.0,27723.74
65280.0,29836.90000000027
65285.0,14404.93999999999
65293.0,22533.27000000012
65294.0,31650.75999999999
65310.0,18773.350000000017
65342.0,22055.530000000006
65347.0,20902.460000000032
65350.0,21190.82000000003
65369.0,13661.72
65396.0,36467.51000000019
65400.0,28306.93000000008
65401.0,14764.32999999994
65427.0,15725.609999999984
65456.0,29695.250000000102
65471.0,21644.230000000025
65478.0,23773.660000000076
65481.0,20508.98000000008
65491.0,18895.550000000003
65496.0,16269.789999999986
65497.0,16400.319999999978
65499.0,17959.73000000001
65522.0,32073.480000000076
65526.0,18784.17000000001
65538.0,19358.440000000013
65564.0,23203.7600000001
65578.0,21494.63000000001
65581.0,21762.380000000026
65612.0,16679.689999999984
65615.0,16279.789999999985
65634.0,20834.05000000013
65639.0,32164.040000000066
65643.0,32771.97000000006
65649.0,22447.050000000007
65669.0,21129.580000000005
65732.0,27845.060000000052
65744.0,23352.580000000155
65757.0,31679.650000000085
65781.0,18497.869999999995
65786.0,19065.370000000017
65800.0,16516.92
65802.0,32247.490000000314
65807.0,15316.189999999993
65824.0,13754.799999999994
65826.0,32240.980000000014
65834.0,17562.79
65861.0,32157.00000000008
65870.0,24675.300000000156
65883.0,17928.269999999993
65884.0,19021.970000000038
65897.0,26399.66000000001
65913.0,18881.219999999998
65914.0,19023.7
65917.0,24330.360000000048
65922.0,22777.98000000011
65929.0,20195.56000000002
65935.0,20190.55000000005
65960.0,22287.860000000033
65978.0,36515.880000000194
65979.0,16356.34999999995
65991.0,18357.24999999999
66006.0,21437.470000000125
66020.0,19454.560000000016
66029.0,29131.78000000005
66041.0,15693.629999999983
66049.0,31024.780000000213
66054.0,18894.219999999998
66064.0,15906.789999999994
66065.0,11925.539999999992
66097.0,23642.020000000022
66099.0,17019.52
66106.0,28050.39000000005
66113.0,33362.820000000334
66136.0,16153.539999999985
66154.0,32762.79000000012
66170.0,15434.869999999917
66172.0,32572.700000000066
66182.0,27004.890000000032
66183.0,31908.610000000004
66188.0,14589.76999999999
66196.0,18980.310000000012
66200.0,22298.240000000034
66203.0,31858.160000000073
66220.0,23373.490000000118
66232.0,25909.71000000001
66237.0,19462.150000000012
66244.0,24207.890000000018
66250.0,16968.979999999985
66261.0,21106.140000000076
66290.0,19348.62000000001
66294.0,30708.530000000068
66314.0,17216.549999999996
66315.0,29692.180000000022
66335.0,19305.48000000002
66350.0,19848.389999999996
66363.0,22040.690000000042
66383.0,25179.93000000006
66387.0,18214.56
66397.0,18670.230000000014
66414.0,14378.329999999994
