to_randomly_generated_account,total_amount
55491,802.0
55492,1156.11
55504,1287.65
55517,6321.759999999999
55531,929.4
55532,914.79
55538,1044.5400000000002
55540,1080.12
55544,1019.65
55547,881.55
55548,7824.099999999998
55551,1855.019999999999
55556,1234.22
5556,810.0
55561,4347.789999999999
55563,978.87
55565,1478.1600000000003
55567,1032.85
55569,16384.480000000003
5558,1045.0
55586,1406.5700000000002
55587,1293.8000000000002
55588,18702.679999999997
55589,594.1
55608,1129.3799999999999
55618,1277.0
55621,1597.68
55626,1054.5399999999997
55634,1458.2500000000002
55641,9922.279999999999
55646,655.9499999999999
55651,1436.01
55655,945.4999999999999
55657,1359.5
55658,275.5
55664,801.5999999999998
55666,599.9
55674,464.30999999999995
55677,892.5
55681,1319.65
55682,1135.25
55684,926.6499999999999
55685,1188.5
5569,22192.490000000005
55699,873.15
55705,781.0
55706,664.5
55709,5467.98
55712,1024.9
55728,877.2999999999998
55732,22948.2
55733,1467.96
55738,1113.1000000000001
55739,11147.240000000002
55743,2527.2999999999997
55744,760.9499999999999
55748,329.5
55753,1282.77
55759,1181.5
55760,18900.2
55772,1478.15
55775,1642.0300000000004
55787,1786.02
55793,469.5
5580,9936.070000000002
55810,769.1
55812,1418.8899999999996
55815,668.5999999999998
55817,1326.1100000000001
55827,1233.95
55850,1088.0
55856,810.15
55862,11449.25
55868,1799.3800000000006
55873,965.8700000000001
55874,1327.8500000000004
55877,1185.0
5589,457.5
55890,795.0999999999999
55897,1484.2999999999997
55901,1875.9500000000005
55904,1602.9799999999993
55931,1184.0
55936,1255.6399999999999
55937,464.65
55938,34.0
55944,12351.12
55952,979.96
55953,7005.0
55958,938.8
55964,213.0
55975,20777.800000000003
55976,1392.5000000000002
55978,1551.5
55986,845.6
55989,512.3
55991,1334.5600000000004
56002,1138.8400000000001
56009,1326.4999999999998
56012,1064.75
56024,2157.730000000001
56044,23007.28000000002
56045,591.65
56051,2141.71
56064,1372.2799999999997
56065,151.5
56067,693.0
56069,973.9
56071,15879.899999999996
56074,957.4999999999999
56077,578.0
56083,1550.9100000000003
56087,16831.560000000005
56088,22276.0
56089,837.35
56098,1426.52
56099,1093.5
56105,514.55
56124,1316.5
56132,1160.3600000000001
56140,453.65
56147,567.9
5615,1152.9
56158,875.73
56174,1363.94
5620,7626.039999999999
56205,1023.6
56211,895.95
56213,903.5
56214,770.09
56218,22666.83
56233,768.45
56235,888.05
56239,10024.230000000001
56254,15993.73
56260,1081.5
56265,741.3
56284,1482.9800000000002
56293,920.52
56303,1236.5
56306,20238.780000000006
56313,19173.390000000003
56325,1205.6900000000003
56327,1410.3000000000002
56337,19269.160000000014
56342,2026.860000000001
56352,14552.300000000001
56362,1825.3300000000004
56367,1135.29
56377,1065.1999999999998
56383,1620.45
56384,1428.1
56385,1043.4400000000005
56402,219.0
56404,1315.5
56405,1345.2
56412,1176.2400000000002
56415,1628.4000000000003
56434,1562.05
56442,1241.3000000000002
56444,1170.0
56454,1102.71
56458,1325.55
56461,1126.6
56467,559.3
56482,193.59
56485,3467.0
5650,1152.0
56527,11521.710000000003
5653,11566.399999999996
56533,1302.4499999999998
56542,391.4
56543,11627.4
56551,937.3399999999999
56554,1017.74
56576,1169.75
56592,1239.8500000000004
56596,881.0
56597,1124.25
56599,371.79999999999995
56610,1304.6999999999998
5663,657.5999999999999
56636,693.9
56637,1427.5
56646,1021.2
56650,605.8299999999999
56656,1562.5600000000002
56673,1351.55
56674,1195.76
56678,1218.34
56683,1343.25
56688,1151.75
56692,2374.92
56693,12845.0
56704,1795.6500000000005
56707,665.1500000000001
56709,931.7499999999999
5671,2107.88
56715,792.5
56725,1127.0
56726,1109.5
56727,1594.2500000000005
56730,13095.75
56733,1224.5700000000002
56737,970.3499999999998
56741,1206.75
56743,1334.18
56747,857.6499999999999
56748,2590.5499999999993
56770,1868.03
56786,939.1700000000001
5679,785.4499999999999
56800,1152.14
56805,1677.05
56814,799.9
56819,949.3600000000001
56826,629.1500000000001
56828,1597.8
56843,10096.999999999998
56849,4524.08
5685,11749.650000000001
56851,1510.7500000000002
56862,435.54999999999995
56873,1170.0000000000002
56882,18350.720000000005
56896,974.35
56907,8058.5
56920,850.5499999999998
56932,847.2
56961,707.9
56963,966.49
56966,691.77
56976,1225.48
56977,1045.1
56979,1820.1200000000006
56983,10198.85
56990,1296.0
57006,1310.3100000000002
57007,24085.800000000003
57008,1123.77
5701,1053.9
57015,930.43
57027,511.0
57033,4510.26
57038,1458.639999999999
57045,1080.0
57047,1773.1
57048,1150.9499999999998
57049,723.0
57059,1396.3
5706,1488.1799999999998
57064,1176.5200000000002
57069,14519.5
57070,358.26
57078,1164.94
57079,1657.9900000000002
57080,692.9
57088,664.9
57095,1143.0
57098,7025.8
57103,1643.0900000000001
57137,714.0
57144,1327.8400000000001
57161,2028.5900000000001
57170,6447.890000000001
57171,486.1499999999998
57194,938.85
57199,1245.26
5720,642.8199999999999
57204,949.1
5721,1166.7399999999998
57213,643.7499999999998
57215,4477.199999999999
57219,534.05
57225,682.75
57229,1101.38
57235,650.15
57237,878.25
57254,901.2500000000001
57276,901.0
57277,878.5
57278,6071.259999999999
5728,1178.25
57286,23457.739999999998
57287,903.0
57288,802.3499999999999
57304,12473.470000000001
57313,11008.029999999999
57317,1152.25
5733,879.5
57345,680.8
5736,972.5
57365,10038.94
57372,1204.0500000000002
57379,11134.650000000001
57381,9912.09
57389,143.0
57395,924.15
5740,25072.62000000001
57400,645.4999999999999
57404,1336.62
57408,1051.22
57413,914.7
57414,415.39000000000004
57419,940.6999999999999
57425,14777.220000000003
57429,7406.259999999999
57433,998.1499999999999
57436,9902.699999999999
57445,1449.5
57447,1431.42
57450,1982.7500000000005
57460,747.55
57466,622.1
57468,1377.25
57473,15401.05
57509,21681.499999999996
57536,644.6
57538,1132.1
57542,794.0
57549,786.5899999999999
5755,8137.919999999998
57562,1065.0900000000001
57564,956.4799999999999
57565,1560.13
57569,1271.42
57582,16849.44
57584,910.1499999999997
57594,13073.169999999998
57599,16854.02
57609,1302.44
57616,1001.5999999999999
57622,1397.0300000000002
57624,873.5
57631,1154.15
57633,695.5
57639,871.0
57645,1079.2499999999998
57652,1313.1000000000001
57655,1305.5500000000002
57657,1031.9
57662,6277.2
57668,1458.25
57672,1575.6599999999996
57673,1303.3199999999997
5768,1481.1599999999999
57690,2422.310000000001
57717,15585.27
57720,407.66
57726,587.75
57731,919.54
57736,6032.249999999999
57740,635.0
57745,1286.4400000000003
5776,19167.72
57764,1216.6000000000004
57766,1060.6599999999999
57772,86.5
57778,1614.6499999999999
57781,1738.6400000000006
57796,1121.2700000000002
57799,799.3699999999999
5782,1046.0
57828,943.2799999999997
57839,981.83
5784,10629.0
57850,845.4999999999998
57854,512.9
57867,950.0999999999999
57872,13698.25
57878,1903.7500000000007
57879,1163.98
57888,777.65
57893,1268.5000000000002
57904,953.8
57919,989.1
57936,915.0
57942,7424.600000000001
57943,1028.52
57949,1417.5
57950,1006.75
5796,526.5
57964,957.0299999999999
5797,10607.449999999999
57980,781.6
57987,962.03
57990,813.5
57993,1043.05
57995,369.9799999999999
58008,382.09999999999997
58022,1659.5900000000004
5803,993.5
58032,1250.8
5805,819.2499999999997
58055,501.73
58056,4228.08
58074,1104.2500000000002
58075,972.4799999999999
58076,814.6
58078,20332.200000000004
58079,1344.7
58086,1030.58
5809,1042.6399999999999
58104,9358.299999999997
58105,1170.5
58106,479.54999999999995
58108,809.9200000000003
58115,842.0999999999999
58122,272.95
58140,1577.7
58141,1617.16
58144,1052.8999999999999
58145,982.2299999999998
58147,787.5
58150,629.5
58153,1115.6
58160,10866.0
58168,1243.5
58170,446.75
58171,270.25
58174,841.8
58176,1168.26
58178,1392.4
5819,1572.1000000000001
58190,1375.96
58191,4737.45
58199,1974.2100000000007
58200,26598.109999999982
58221,616.1999999999999
58223,1812.8900000000003
5823,769.4499999999999
58237,450.59999999999997
58247,1121.0500000000002
58255,182.7
58269,772.5
5828,1201.3500000000001
58282,998.6499999999999
58292,1501.49
5831,853.4499999999998
58317,338.85
58318,1688.5800000000006
5832,1692.09
58321,1431.19
58322,1307.3
58327,1234.65
58339,1158.0600000000002
5834,787.0
58346,952.65
58351,1567.5000000000007
58353,522.55
58354,35452.5
58356,1055.26
58372,1583.29
58393,25658.369999999984
58396,793.3499999999999
58398,1109.58
58400,1125.25
58403,1183.66
58404,1009.3599999999999
58427,1198.6499999999999
58428,197479.88
58439,1070.0
5844,795.55
58441,1305.1
58449,923.0
58450,613.55
58473,7750.149999999998
58476,1650.8300000000002
58478,1964.1800000000007
58479,9975.409999999998
58481,1287.45
58482,1198.16
58491,1956.3100000000002
58512,11030.819999999998
58517,571.25
5852,1059.7
58522,1131.7499999999998
58523,747.3499999999999
5853,888.4499999999998
58530,1795.620000000001
58531,19466.45
58557,1119.1399999999999
58564,17122.010000000006
58571,1150.35
58575,1896.9700000000003
58590,1190.35
58592,23686.5
58593,13403.650000000003
58594,801.3099999999998
58611,9086.649999999998
58622,905.17
58626,1032.4599999999998
58637,1141.0
58641,1116.7500000000002
58646,12100.55
58652,2169.6200000000003
58660,633.98
58665,2558.6899999999996
58676,1253.45
58678,752.5
58688,991.4999999999999
58689,496.2
58691,763.25
58697,661.5800000000002
58701,1060.12
58728,1201.63
58731,714.6
5876,166.48000000000002
58762,10879.95
58769,1004.2500000000001
58783,1181.2
58798,10630.119999999999
58808,954.9499999999999
58813,1010.0999999999999
58815,685.8
58819,9576.4
5882,895.5499999999998
58844,665.0
58846,334.5
58866,50546.8
58870,13247.3
58871,310.0
58875,1123.0199999999998
58881,924.3000000000001
5889,871.5
58890,521.45
58891,873.7499999999999
58898,199999.5
5890,1148.5
58904,1914.52
58910,506.9
58920,506.54999999999995
58922,901.0
5893,1138.35
58933,1490.4100000000003
58959,1009.8499999999999
5896,950.1499999999997
58961,1192.85
58966,798.0
58967,10841.85
58968,1120.35
58969,998.3999999999996
58977,11863.949999999997
58991,877.0999999999999
59000,515.5
59001,656.2299999999998
59005,1561.3
59006,471.95
59024,1643.1700000000003
59036,1721.6900000000003
59042,1677.6
59047,9985.899999999998
59055,1069.5700000000002
59063,1121.1799999999994
59067,1044.0
59081,12499.5
59092,891.2
59100,2398.6800000000007
59103,678.3
59114,1166.86
59131,1556.0800000000002
59147,15699.68
59151,1215.98
59155,706.5
59156,9945.929999999998
59157,1223.96
59180,1456.0500000000002
59183,1095.13
59188,1197.1000000000001
5919,21001.45
59191,755.6499999999999
59195,1683.5
59207,1222.6999999999998
59219,1376.33
59228,1607.7600000000007
59232,879.5
59238,881.5
59239,785.1999999999999
59247,1437.33
59255,1502.1100000000001
59256,1007.78
59260,1225.13
59261,768.0
59273,11590.65
59284,679.9999999999999
59293,1174.8700000000003
59294,1632.0
59298,1617.65
59300,1597.43
59305,1302.24
59307,785.9999999999999
59309,835.45
59313,1077.0
59317,6343.08
59318,897.8499999999998
59320,7607.15
59352,950.7499999999999
59356,825.5
5936,1438.1000000000001
59362,14100.819999999996
59370,1162.15
59374,78095.36
59376,9304.64
59385,1006.8600000000001
59389,1118.5
59394,1429.95
59404,172742.0
5941,592.8
59410,1042.7
59429,944.06
59433,1153.94
59436,717.5
59439,564.5999999999999
59442,1289.5
59444,889.0399999999998
59458,1666.0399999999997
59479,639.5999999999999
59499,1657.4399999999996
59500,939.2499999999999
59507,16436.99
59511,690.7399999999999
59533,1187.52
59539,1758.59
59544,444.05
59553,411839.64999999997
59554,939.3
59555,1638.1200000000003
59565,2615.89
59572,1075.75
59579,554.45
59583,10619.759999999998
59593,359.5
59595,1761.8900000000006
5960,1487.72
59605,447.5
59606,1010.15
59609,8424.869999999999
59631,1896.84
59639,1174.2199999999998
59640,1007.85
59641,598.5
59649,1149.7500000000002
59654,1756.1200000000003
59664,337.0
5967,1161.04
59678,344.04999999999995
59680,20207.640000000007
59697,8650.190000000002
59704,731.9
59708,1032.45
59712,687.6499999999999
59733,1711.3000000000004
5976,1043.45
59765,1076.89
59771,556.4499999999999
59775,2062.95
59776,304.48
59777,472.0
59778,1279.4
5979,1361.95
59791,1248.0900000000001
59803,1060.0
59810,1039.55
59816,1164.0599999999995
59817,1138.0
59828,1350.0000000000002
59834,856.4999999999999
59835,1349.2299999999996
5984,938.8799999999998
59846,1977.1400000000006
59847,987.0999999999999
59853,823.15
59864,541.4
59872,1655.3400000000001
59873,7553.450000000001
59874,947.7100000000002
59886,3281.3
59887,746.55
59889,1367.2600000000002
59899,1162.8899999999999
59900,808.8499999999998
59905,359.29999999999995
59914,828.7699999999999
59923,1526.8500000000004
59925,1168.0
59926,21557.489999999998
59943,1832.3699999999997
59950,1114.27
59959,6311.999999999999
59969,8654.539999999999
59973,7059.200000000001
59992,1927.7999999999995
59998,1490.3
60008,1697.7899999999997
60023,854.8000000000001
60041,8265.220000000001
60048,1537.7199999999998
60050,1354.8500000000001
60056,1958.1100000000006
60061,683.45
60075,1072.0
60077,10437.5
60079,1502.8000000000002
60086,1231.83
60089,9103.4
60091,1816.7899999999997
60097,1269.5
6010,869.05
60126,701.4499999999999
60137,15029.939999999997
60145,904.0
60158,1226.4000000000003
6016,1291.45
60160,1707.0500000000002
60164,992.5
60186,1784.62
60187,1380.9900000000007
60188,1649.5000000000002
6019,157.7
60197,1494.15
60203,1073.92
60222,257.5
60223,1023.6000000000001
60229,6947.200000000001
60237,599.75
60242,1051.3799999999997
60258,928.02
60260,18680.45
60261,1205.5300000000002
60262,719.4099999999999
60263,586.4499999999999
60269,1452.54
60284,1509.4300000000003
60293,8184.629999999999
60295,12788.749999999998
6030,5845.55
60300,879.8499999999999
60303,765.65
60308,1079.8
6031,1096.8
60313,857.8799999999999
60315,1205.7700000000002
60323,1082.5
60326,675.55
60330,10685.389999999998
60338,116.5
60339,1087.5
60341,8692.599999999999
60345,1080.85
60359,5684.1
60365,9663.579999999998
60371,984.07
60373,294.0
60375,1448.2
60376,1007.65
60390,823.3499999999999
60395,14255.6
60402,9538.33
60416,1252.4
60419,12575.210000000003
60422,789.4800000000001
60423,1145.1
60424,5853.599999999999
60443,1034.0
60445,609.6800000000001
60452,948.6999999999999
6046,770.89
60465,2018.6699999999996
60475,1471.31
60476,898.95
6048,8753.42
60480,1301.55
60485,790.45
60489,1540.3500000000004
60504,1253.65
6051,7876.48
60511,1485.47
60525,12568.95
6053,89.0
60530,1263.19
60534,1140.0399999999997
60535,10831.659999999998
60549,774.07
60554,1461.5
60555,1197.9500000000003
60558,1052.75
60561,1967.6300000000006
60562,349.5
60565,838.9
60576,1273.6399999999999
6058,1253.3999999999999
6059,1105.3300000000002
60590,1581.8500000000006
60597,406.15
6060,6441.0
60631,1069.4
60657,1679.74
60666,1376.22
60668,1142.06
60672,1050.2
60673,1341.0500000000002
60674,1364.8000000000002
60678,9231.849999999999
6069,901.3499999999998
60695,14924.749999999996
60703,1322.75
60709,1218.0
60712,675.72
60749,875.6599999999999
60765,1039.1399999999999
60779,824.9
60780,1404.53
60785,537.5
60793,1741.8500000000001
60797,1366.0099999999998
60816,641.4
6082,1225.2
60820,1091.29
60826,1632.28
60830,986.4000000000002
60841,19306.209999999995
60846,8928.64
6085,662.3
60852,1190.06
60859,12218.599999999995
60869,304048.80000000005
60871,1571.21
60878,1527.7200000000003
60882,900.6799999999998
60888,1079.7999999999997
60891,861.01
60910,8569.310000000003
60912,23996.0
60919,836.35
60925,1449.35
60930,1464.6000000000001
6094,1372.25
60940,2669.819999999999
60957,923.0
60959,855.5
60960,1095.8
60964,10447.099999999999
60968,15333.600000000004
6097,802.3499999999999
60971,1335.6100000000001
60982,7593.689999999999
6100,773.3499999999999
61001,446.74999999999994
61005,7282.46
61016,12598.169999999998
61022,1209.72
61024,897.8499999999999
61026,1265.92
61030,9749.820000000002
61037,810.0500000000001
6104,1388.3499999999997
61041,290868.77999999997
61061,610.8
6107,8474.0
61078,839.0
61083,1314.0
61086,1118.0
61098,689.85
61104,1039.35
61106,6523.509999999998
61108,1807.05
61113,545.65
61116,1155.89
61118,1249.78
61127,12961.539999999999
61128,639.6500000000001
61144,11034.68
61150,627.73
61152,735.08
61158,647.5
61165,242.5
61166,21530.019999999997
61174,1450.1100000000001
61184,930.49
61195,850.8000000000001
61196,678.9000000000001
61215,1606.9400000000012
61217,1218.5900000000001
61219,740.75
61220,1089.18
61222,6756.129999999999
61225,1560.6800000000003
61244,1589.5
61250,19090.649999999998
61275,12200.15
61276,1271.58
61277,4281.87
61284,1432.5
6130,878.65
61307,20833.45
61320,1074.91
61321,1592.8099999999993
61338,1529.0
61341,14872.210000000005
61344,813.86
61350,11844.5
61365,13132.0
61382,409.0
61383,2302.5999999999995
61389,8139.08
61409,1222.2900000000002
61411,1267.8999999999999
61421,880.08
61422,8106.579999999999
61447,14572.050000000001
61457,1521.2900000000004
61459,19061.550000000003
61463,779.1
61464,646.45
61467,1116.6399999999999
61472,946.81
61475,12120.719999999998
61484,881.5000000000001
61486,8006.799999999999
61487,1220.8500000000001
61497,1531.25
61504,698.24
61506,165.48000000000002
61507,569.2599999999999
6151,799.85
61512,1053.2
61515,1737.2299999999998
61519,1686.77
61532,1648.3999999999999
61535,547.4
61537,988.8499999999999
6154,1121.7500000000002
61544,522.6999999999999
61549,16839.0
61551,9818.549999999997
61552,9789.899999999994
61554,877.9
61558,1435.4500000000003
61559,12280.5
61560,942.65
61572,14755.099999999999
61579,9496.0
61580,2712.18
61584,17365.199999999997
61601,1471.1699999999998
61604,403.5
61611,1215.6
61621,715.2499999999999
61630,1398.39
61643,13847.4
61656,19938.0
61665,1159.36
61666,5172.879999999999
61680,1550.2500000000005
61687,361.5
61713,12444.33
61720,1296.0499999999997
61727,1579.070000000001
61744,10745.8
61751,367741.3000000002
61752,25056.88
61755,1592.05
61756,7554.8
61764,1135.5
61767,15575.769999999995
61772,1523.6500000000003
61802,359.84
61805,1125.7200000000003
61806,713.65
61816,861.5400000000001
61819,1047.9
61832,9005.25
6186,2291.1299999999997
61869,790.3000000000001
61871,8373.14
61872,1273.3500000000001
61889,853.0
61897,659.4499999999999
61916,1195.23
61922,1159.7000000000003
61923,1358.1000000000001
61935,1639.9500000000007
6194,952.0
61950,1961.54
61957,1023.75
61958,17898.10999999999
61975,861.5500000000001
61981,4468.459999999999
61983,1891.1400000000003
61985,1407.6000000000001
61987,5289.7699999999995
61997,884.5
61998,1466.5
62005,323.75
62013,1254.62
62014,881.9
62021,10799.75
62031,1343.0000000000002
62036,793.0
62041,1742.0500000000002
62043,8213.119999999997
62047,2087.2400000000016
62049,468.84999999999997
62053,813.1499999999997
62054,15169.540000000003
62056,485.3499999999999
62059,577.1
62065,1277.06
62069,1145.0500000000002
62070,2223.9600000000005
62073,8364.58
62077,517.5
62078,345.9
6208,823.1499999999999
62083,1265.41
62085,1671.6500000000003
62086,8881.4
62093,1221.47
62099,1148.4500000000005
62105,804.0799999999999
62106,1589.65
6211,1859.4199999999998
62116,695.9
62122,10713.81
62124,649.55
62126,1440.1800000000012
62129,457.05
62131,1159.0
62139,1126.4199999999998
62161,1169.0
62164,666.0
62166,20247.050000000003
62179,687.65
62183,7098.78
62188,1093.45
62190,1119.54
62195,6748.200000000002
62207,1159.9999999999995
62213,624.5
62214,16731.5
62217,770.4100000000001
62225,1092.42
62232,1254.7600000000002
62234,5948.599999999999
62242,746.2500000000001
62243,1193.3500000000001
6226,1043.1999999999998
62262,1221.6000000000004
62274,960.4099999999999
62286,912.5000000000001
62287,1196.7
62292,538.7
62295,1366.0000000000002
62299,15328.0
62315,803.95
62322,1678.0700000000002
62328,1305.5000000000005
6233,1237.65
62338,1288.6
6234,21691.05
62352,1020.82
62353,1185.8
62371,1330.55
62377,1265.25
62378,9063.819999999998
62384,1547.4499999999998
62387,988.2499999999999
62392,6939.309999999997
62396,511331.95000000007
62401,1487.3
62406,1067.8999999999999
62407,14839.99
62409,290.79999999999995
62412,22735.95
62413,2030.93
62416,1137.8899999999999
62417,1121.8400000000001
62420,847.0
62423,477.4
62428,939.0
62429,11635.369999999999
62440,1885.5800000000006
62452,1216.75
62456,12554.720000000005
62457,1321.74
62458,7543.799999999999
6246,17972.4
62474,924.0
62482,1370.34
62485,13711.32
62497,1010.8000000000001
62501,1385.5000000000007
62524,831.23
62533,1302.79
62541,4525.15
62547,1540.8699999999994
62562,2221.3
62567,1327.9600000000003
62574,1410.76
62575,674.6999999999999
62580,781.8499999999999
62598,1393.46
62601,802.4
62608,1220.1400000000003
6261,1399.2
62613,1212.1599999999999
62615,14806.399999999998
62617,1120.9500000000003
62619,2001.0599999999997
62623,1092.76
62626,48532.100000000006
62631,1156.65
62635,973.7
62639,21860.4
62659,1247.0499999999997
62701,983.9399999999998
62702,1016.75
62703,880.18
62707,994.45
62716,992.28
62727,1088.35
62746,1061.0
62755,1257.4
62758,1136.3000000000006
62765,784.9499999999999
62768,1192.05
62771,696.8599999999999
62777,1328.25
62782,1623.3300000000004
62785,1200.74
62786,16979.809999999998
62792,1337.5
62794,545.5
62797,1209.21
6281,659.5999999999999
62810,1548.46
6282,1586.3500000000001
62841,9470.01
62842,279.15
62843,2029.2000000000012
62854,218.0
62856,1166.35
6286,997.06
62863,1949.19
62870,989.0500000000001
62873,1471.4600000000003
62876,499.75
62884,87.5
62885,898.3
62888,24886.050000000007
6289,14802.62
62900,1251.5
62907,1462.0
62909,17028.0
62913,1414.5
62916,1004.46
62917,2277.39
62923,1786.9300000000003
6293,366.5
62931,865.82
62936,1581.9500000000003
6295,1367.6000000000001
6296,823.0
62961,722.6
62964,2163.7300000000014
62966,413.44999999999993
62970,429.1499999999999
62972,1319.75
62981,1062.77
62987,692.0
62989,1010.18
62995,674.9499999999999
62998,5977.749999999999
6302,1033.9499999999998
63025,8149.219999999999
63039,1315.0
63041,1418.65
63045,1049.9
63048,1578.0
63059,778.2
63060,21118.750000000004
63070,1002.5
63083,714.0
63087,827.7199999999996
63110,1638.2800000000007
63111,654.0
63143,1332.95
6315,1041.68
63150,1178.1699999999998
63157,703.0500000000001
63160,1193.5700000000002
63165,617.0
63167,1774.1200000000006
63170,1781.8500000000004
63172,1312.8
63175,1624.9
63177,2032.950000000001
63180,927.25
63197,1084.85
63200,1374.7
63209,3663.63
6321,1408.6700000000003
63224,984.3200000000004
63232,939.4999999999999
6324,9032.24
63250,838.0
63253,12303.8
63256,665.9
63258,16679.189999999995
6327,1713.8000000000002
63273,589.2
63279,638.8
63284,4565.75
63290,1058.6
63292,9587.0
63300,1715.1000000000006
63329,1221.04
63335,1180.59
63351,777.9
63357,1040.0
63370,882.14
63374,1625.5
63377,518.53
63379,16671.050000000003
63380,1302.9499999999998
63382,880.1300000000001
6339,1456.3
63390,1133.0
63391,19831.600000000002
63392,1239.27
63394,672.5
63399,1836.7699999999998
63401,763.2000000000002
63404,2089.71
63408,1190.8899999999999
63410,962.28
63422,1182.5000000000002
63430,1111.3000000000002
63443,614.15
63446,9718.0
63452,921.7
63463,333.45
6347,792.9599999999999
63471,822.0
63478,1805.1599999999994
63490,885.5999999999999
63497,7721.6399999999985
63501,505.15
63503,619.5
63507,771.2499999999999
63515,21955.0
63527,736.55
63529,11484.5
63530,1231.76
63548,1228.9400000000003
6355,1645.6299999999999
63557,1678.7000000000005
63561,1301.6100000000004
63564,1757.24
63569,1134.3599999999997
63574,940.1
63581,472.0899999999999
63586,339652.5
63594,1142.0
6360,471.8399999999999
63601,1221.53
63605,1052.4
6361,920.85
63610,805.6
63614,566.2
63615,392.53999999999996
6362,1217.5
63621,855.75
63625,192.5
63629,739.25
63653,1223.15
63654,1389.5
63664,1065.92
63665,662.6
63669,1830.7800000000004
63673,847.0999999999999
63676,976.9000000000001
63681,845.1000000000001
63705,1103.5
63709,942.4
63715,1158.95
63721,474.0999999999999
63734,16617.65
63738,994.9999999999999
63764,1798.43
63767,10591.05
63779,1019.0600000000001
63790,489.6999999999999
63798,11998.0
63803,1843.3200000000002
63812,702.13
6382,1020.9500000000002
63821,14020.65
63838,1018.6
63844,1363.33
63848,827.6
63849,1278.49
63851,6272.2
63852,1786.2699999999995
63860,1081.0
63862,547.1
63865,235.0
63867,1054.4
63890,167.93
63892,661.5
63895,1281.45
63898,1991.4700000000007
63909,1648.38
63918,363.5
63923,1401.27
63924,1552.0
63927,1019.4599999999999
63945,1793.8800000000006
63960,1440.91
63967,15389.449999999997
6400,1214.0
64000,20459.879999999997
64008,775.35
64011,444.19999999999993
64016,1831.0500000000004
64037,1004.2
64056,1231.7800000000002
6406,757.9000000000001
64062,743.88
64064,1096.11
64076,1180.5
64091,1134.3500000000001
64092,1480.0800000000002
64093,17060.5
64096,892.3000000000001
64099,1194.6300000000003
64100,1505.2
64101,994.3000000000001
64111,1371.67
64123,962.45
64130,11740.33
64147,1110.05
6415,1427.75
64159,1196.5099999999998
64176,851.55
6418,9918.0
64181,1094.8
64184,850.0
64185,1343.5
64188,1741.7800000000004
64191,975.55
64192,8390.8
64196,808.8
64198,7449.099999999999
64200,9122.32
64207,2586.5
64208,12201.299999999997
64210,1306.6999999999998
64214,8046.5999999999985
64218,12246.5
64225,1884.3100000000002
64241,1296.8500000000006
64251,1192.7600000000002
64253,884.82
64264,1316.0
64268,1124.25
64272,24864.23000000002
64288,1097.2
64291,948.35
64292,729.6400000000001
64303,1085.6100000000001
64304,1073.1900000000003
6431,839.15
64314,723.4
64327,814.5600000000001
64333,1727.0
6434,246.0
64354,902.99
64357,1265.0
64370,1118.8999999999999
64384,1139.65
64397,1377.78
64406,9871.339999999998
64411,709.7
64421,2678.94
64445,8283.14
6445,1785.6699999999998
64455,919.9599999999999
64466,882.3499999999999
64472,547.5
64476,1269.05
64487,1723.4000000000003
64501,439.84999999999997
64503,523.5
64509,1343.85
64528,993.85
64531,358.5
64540,1087.92
64543,839.9999999999999
64555,1104.4
64559,898.1999999999999
64573,165.5
64581,1444.05
64582,21685.3
64583,943.8499999999999
6459,1337.7000000000003
64594,1590.7500000000005
64605,720.35
64608,1087.2399999999998
64612,12046.75
64619,1253.66
64627,548.15
64639,1590.31
64640,866.9399999999999
64653,1161.6499999999996
64658,1962.9800000000005
64660,6957.999999999998
64671,1916.8800000000003
64679,697.05
6468,1504.05
64691,5975.05
64696,1259.1
64700,1454.4000000000003
64713,934.2800000000001
64715,11956.74
64720,985.4999999999999
64722,1263.3999999999999
64731,1083.75
64738,13307.69
64760,535.85
64761,1120.1999999999998
64762,499.84999999999997
64767,520.85
64772,1321.4500000000003
64774,1713.9000000000005
64781,1072.0
64785,1051.8200000000002
64792,649.0
64796,104.0
64800,22168.219999999987
64806,1943.2
64824,1217.5
64827,1144.35
64831,1070.6399999999996
64833,1937.2099999999998
64835,960.7
64850,649.0500000000001
64884,850.1
64890,737.3499999999999
64904,1235.88
64923,1228.1100000000004
64928,1890.8400000000015
64930,1125.7800000000002
64939,863.6700000000001
64943,1649.35
64949,737.0
64959,1544.54
64960,717.3000000000001
64961,789.17
64963,574.0
64966,1048.5
64972,1094.5
64973,5322.9
64983,9062.2
64993,17570.379999999997
64994,395.5
65002,738.75
65010,19198.05
65012,624.1
65023,869.79
65034,1387.2400000000002
65036,679.0999999999999
65044,9905.5
65047,1597.9
65056,762.75
65063,12297.399999999998
65064,1066.34
65065,695.75
65079,767.5
6508,16301.179999999998
65080,773.85
65081,24027.2
65086,1186.5
65094,1220.57
65103,1550.1400000000006
65106,17005.65
65108,10690.750000000002
65112,23249.410000000003
65119,909.6999999999999
65128,1069.56
65133,304.95
65140,7448.949999999999
65143,1470.2500000000005
65151,852.15
65168,931.01
6517,1146.1199999999997
65171,569.93
65174,1752.4500000000005
65178,1297.65
6518,4288.400000000001
6519,8751.779999999999
65194,7789.500000000002
65197,1145.19
6521,9652.699999999999
65219,9896.280000000002
65220,1410.5
65229,8171.6100000000015
