account,transaction,income_count,expense_count
34887,82.5,13,0
28440,212.5,34,0
84090,68.0,12,0
33504,97.0,18,0
31543,86.75,14,0
95505,109.5,18,0
4621,115.5,18,0
38663,263.9,38,0
32909,1997.7,28,0
71287,106.65,19,0
44255,212.09,28,0
75816,147.8,22,0
28678,235.31,25,0
61752,2156.4900000000002,24,0
78462,147.70000000000002,24,0
45309,104.0,19,0
95559,59.199999999999996,10,0
33132,56.0,9,0
9416,156.5,25,0
38858,145.0,23,0
75823,202.0,33,0
88126,55.15,10,0
62458,1165.45,24,0
35940,253.0,42,0
69072,98.5,13,0
17573,149.25,28,0
76857,119.5,18,0
15032,132.0,22,0
32387,100.5,18,0
59305,169.5,28,0
16141,73.2,14,0
99059,102.15,15,0
46074,73.45,13,0
71296,186.88000000000002,19,0
90404,263.03,33,0
37345,105.95,18,0
6130,70.9,13,0
62995,-2252.369999999999,0,97
76101,96.5,17,0
58904,149.64000000000001,15,0
26047,-1749.7899999999997,0,80
29187,110.0,20,0
38018,114.42999999999999,16,0
46122,85.5,16,0
46174,148.5,22,0
31655,-2018.74,0,68
4731,1736.9,24,0
21835,71.0,13,0
13152,136.4,25,0
60816,51.0,11,0
49388,57.01,10,0
78401,88.7,16,0
73968,128.15,21,0
84231,95.0,16,0
23466,-1609.7800000000002,0,119
37285,70.8,13,0
23466,192.60000000000002,24,0
90758,144.25,24,0
39024,65.75,13,0
10703,214.9,36,0
7291,190.21,28,0
45800,112.11000000000001,15,0
72682,193.14,22,0
9823,91.95,16,0
5803,95.0,14,0
52604,121.65,20,0
7559,128.5,20,0
56454,136.9,24,0
86530,1277.65,30,0
17101,118.45000000000002,24,0
70435,72.5,11,0
83511,139.15,25,0
14845,181.19000000000003,27,0
87438,74.55,14,0
15738,74.65,15,0
95710,288.03,34,0
68513,57.5,11,0
95842,94.55,17,0
42395,101.5,16,0
55739,-3272.66,0,113
95221,212.0,35,0
92278,224.4,35,0
87668,146.5,21,0
21185,213.0,33,0
55482,304.02,38,0
66866,125.5,22,0
42603,170.6,17,0
29428,124.5,23,0
3143,160.3,30,0
94652,112.0,19,0
62099,140.6,25,0
24600,125.55,22,0
28234,154.0,25,0
53177,135.5,21,0
93968,160.0,25,0
17130,81.0,13,0
50287,84.22,13,0
42090,138.2,23,0
4708,59.5,9,0
91246,157.0,25,0
62295,134.5,22,0
23598,236.29999999999995,24,0
61383,200.26,33,0
28681,106.5,18,0
7269,133.5,23,0
75547,188.5,29,0
31006,139.5,22,0
51195,133.0,21,0
82082,110.5,19,0
55061,111.65,21,0
64973,408.22999999999996,9,0
91497,89.5,13,0
6849,138.5,21,0
50017,506.9,19,0
35556,90.5,17,0
30877,139.85,24,0
62755,107.5,18,0
40933,77.5,11,0
59899,144.89,21,0
41505,69.5,13,0
65284,190.0,29,0
41911,173.39,25,0
58322,123.65,21,0
37764,122.55000000000001,23,0
100621,123.8,20,0
95681,-1908.85,0,100
80250,143.65,26,0
10156,121.72,21,0
19124,-4702.26,0,101
58522,150.45,26,0
45627,82.0,13,0
27650,118.5,17,0
89545,122.31,21,0
35543,107.22,17,0
88255,204.0,33,0
37652,85.0,16,0
12929,73.5,11,0
7020,166.65000000000003,30,0
53894,96.5,16,0
98075,101.8,18,0
95681,221.47000000000003,29,0
19146,147.5,26,0
59261,103.0,18,0
35011,237.92000000000002,34,0
80917,97.89,16,0
62843,269.14,26,0
86399,107.10000000000001,19,0
43115,110.05,22,0
68563,116.85,20,0
4279,162.5,27,0
59255,119.85000000000001,12,0
55565,204.97,32,0
19124,76.0,14,0
49331,58.0,11,0
15396,44.5,8,0
37186,136.56,17,0
66622,65.48,10,0
99174,43.65,8,0
75829,758.94,17,0
40048,72.5,13,0
28391,98.5,15,0
79862,199.20000000000002,34,0
91252,140.5,24,0
74069,91.60000000000001,15,0
23139,46.4,8,0
88540,65.65,12,0
22085,147.0,24,0
15431,203.36,26,0
7318,180.4,31,0
58449,93.5,16,0
76612,222.35999999999999,16,0
46557,91.5,16,0
50054,164.42000000000002,26,0
43231,83.65,15,0
40396,111.0,21,0
81357,71.5,10,0
57317,72.0,13,0
74842,23.45,5,0
8718,48.5,8,0
3335,164.65,31,0
9374,54.0,9,0
62810,176.5,27,0
14392,24.7,5,0
1618,113.7,20,0
98650,-2239.1200000000003,0,122
31329,84.5,13,0
98650,93.0,15,0
35616,158.6,30,0
14519,93.5,17,0
44350,188.89999999999998,31,0
28390,184.0,27,0
76804,223.5,31,0
71814,165.3,27,0
72047,2157.09,32,0
51681,134.48000000000002,19,0
7523,162.5,27,0
39927,116.5,17,0
43644,72.5,10,0
63430,177.5,28,0
8518,-2786.09,0,91
73489,223.06,29,0
85916,109.03,16,0
79102,164.2,29,0
57622,144.0,23,0
80711,2646.55,47,0
6567,226.15,36,0
99947,152.5,26,0
41458,86.61,12,0
18061,118.5,21,0
64959,-1826.9800000000002,0,97
41954,67.5,9,0
8518,140.5,22,0
55410,67.15,12,0
62070,241.44,31,0
80005,115.0,19,0
63892,74.0,12,0
50045,65.0,10,0
9579,111.80000000000001,20,0
44089,122.0,17,0
87837,120.76,13,0
32762,126.5,20,0
53400,132.45,20,0
21724,141.5,24,0
37801,44.9,8,0
98534,144.5,27,0
94659,-1986.8600000000008,0,112
94659,99.0,17,0
10314,62.9,12,0
3800,106.25,18,0
2112,80.35,13,0
35177,75.5,14,0
71855,51.5,9,0
38193,78.55,12,0
100275,113.35000000000001,21,0
44457,-1535.75,0,138
16836,129.5,21,0
1323,122.25,21,0
93144,80.0,13,0
22362,112.5,20,0
19608,89.0,16,0
90819,727.15,29,0
94405,138.5,23,0
98171,135.5,21,0
57919,127.5,20,0
89984,118.25,18,0
8059,44.0,7,0
91508,137.5,19,0
88124,206.29999999999998,33,0
25781,156.9,28,0
25668,61.5,11,0
72576,61.5,10,0
10479,81.4,13,0
7736,112.0,16,0
2325,90.0,13,0
43198,137.1,24,0
16913,-1549.9300000000005,0,101
16913,103.10000000000001,18,0
73146,73.0,13,0
39595,84.65,14,0
49912,96.0,17,0
61819,80.4,16,0
27089,1309.0,20,0
79716,201.5,35,0
64210,149.72,26,0
45065,82.0,14,0
92061,189.8,17,0
61935,200.50000000000003,34,0
76828,112.1,15,0
11005,165.76,22,0
42323,144.15,25,0
91858,-1865.46,0,115
98805,130.5,24,0
15135,161.5,28,0
27342,75.45,13,0
4823,57.15,11,0
8682,40.7,8,0
6295,165.5,26,0
34220,68.0,11,0
83067,91.05000000000001,16,0
81076,108.55,17,0
41261,198.98,26,0
5671,137.5,22,0
45772,130.0,22,0
34967,103.95,17,0
24958,117.59,18,0
84286,106.95,18,0
80597,96.45,18,0
5225,108.5,18,0
21216,83.45,14,0
29422,202.65999999999997,28,0
12082,117.5,21,0
79519,145.0,24,0
53173,111.5,17,0
40771,183.65,30,0
24571,161.31,27,0
1754,144.17000000000002,23,0
32452,135.5,23,0
69030,86.55,15,0
88569,142.95,25,0
52978,110.0,19,0
38216,137.5,21,0
43445,118.0,17,0
12950,123.29999999999998,14,0
53522,117.24000000000001,17,0
74524,89.19999999999999,17,0
91431,80.0,13,0
22310,96.0,14,0
73029,149.0,22,0
8704,246.32,28,0
69481,67.0,12,0
94090,194.2,28,0
14749,-2008.1700000000005,0,98
86214,150.34,20,0
86203,71.72,6,0
3239,52.8,11,0
45323,116.5,21,0
85532,147.2,24,0
98685,134.95,19,0
33082,55.5,9,0
59778,143.94,22,0
100455,177.0,28,0
39354,165.5,24,0
23604,66.6,12,0
24492,150.5,23,0
78272,113.95,21,0
50058,38.65,7,0
23933,289.64,44,0
25654,200.95,33,0
88558,194.5,29,0
57425,2386.1200000000003,32,0
68137,115.0,20,0
45964,143.65,25,0
71760,86.4,16,0
12501,89.0,17,0
24990,107.0,18,0
45685,58.85,11,0
19413,84.5,13,0
4905,1514.8,27,0
76416,68.0,9,0
63351,103.5,16,0
70239,112.61,18,0
10581,70.15,11,0
65834,114.31,17,0
72424,90.5,17,0
55681,134.4,23,0
71812,159.55,28,0
95869,88.06,9,0
41235,71.95,13,0
44435,267.15,31,0
63083,62.0,12,0
10505,156.2,28,0
99008,91.5,16,0
34114,76.0,12,0
36802,49.7,9,0
10386,-1558.3500000000001,0,76
10386,132.71999999999997,17,0
24067,128.2,21,0
69926,158.57000000000002,25,0
93782,96.45,16,0
94025,78.5,12,0
33038,31.0,5,0
9894,129.0,21,0
90747,138.0,25,0
13626,97.0,15,0
39817,181.0,30,0
38447,67.5,11,0
7679,191.55,32,0
95011,156.15,26,0
65917,58.0,10,0
25696,60.45,10,0
10384,77.5,13,0
18114,71.5,13,0
4526,36.4,6,0
32588,162.5,32,0
83100,104.65,18,0
23197,152.0,24,0
22254,97.53,14,0
48369,135.0,23,0
24196,122.5,18,0
43166,131.0,24,0
27574,128.0,21,0
87427,106.0,17,0
25106,157.52,27,0
52625,-2015.4500000000007,0,103
11755,-1486.66,0,86
21555,105.5,16,0
99833,142.0,23,0
77452,113.5,20,0
33483,107.0,16,0
86539,3656.8,37,0
38459,114.28999999999999,15,0
57624,103.5,18,0
24185,126.0,21,0
85332,108.75,19,0
68111,242.22,34,0
55531,81.0,14,0
24966,92.0,15,0
92310,125.85000000000001,21,0
46538,28.5,5,0
84699,81.5,13,0
92943,329.27,24,0
51154,107.5,15,0
9250,-1729.1100000000001,0,100
74130,159.5,27,0
46710,-1858.3000000000009,0,86
43858,135.5,21,0
90684,37.0,6,0
45935,256.0,42,0
7682,68.5,10,0
71546,79.32,12,0
9250,94.09,11,0
80785,189.15,30,0
81861,111.5,19,0
1715,70.55,12,0
72720,2997.75,15,0
80071,70.0,11,0
36523,85.45,14,0
12753,79.5,12,0
100000,138.55,26,0
61024,96.5,17,0
26003,131.0,21,0
15171,71.0,13,0
21890,-1448.4300000000003,0,93
21890,146.4,21,0
27794,119.0,18,0
39452,87.2,16,0
13557,140.65,24,0
7224,122.5,20,0
16257,115.0,20,0
7475,83.4,14,0
13946,162.5,26,0
79173,1688.0,24,0
92290,406.55,48,0
39736,172.5,28,0
34678,146.25,25,0
43875,89.9,19,0
67244,122.5,21,0
76270,107.95,18,0
56174,241.95000000000002,43,0
98761,102.85,20,0
9041,77.0,15,0
35386,130.5,22,0
46710,275.40000000000003,24,0
86248,79.36,8,0
68580,222.44,33,0
100690,145.24,17,0
52365,203.31,20,0
78228,187.5,28,0
75199,72.0,10,0
12543,126.0,19,0
20801,135.15,24,0
38219,43.5,6,0
52414,61.5,9,0
42400,201.81,27,0
42822,80.19999999999999,17,0
94420,97.5,17,0
33284,97.85,19,0
26447,164.3,28,0
70814,144.95000000000002,24,0
37688,82.5,15,0
36185,100.0,16,0
75264,-1568.9899999999998,0,97
19744,142.0,20,0
20514,84.5,14,0
95776,61.0,9,0
50933,136.05,24,0
56083,169.0,28,0
30643,78.1,17,0
75108,122.0,23,0
15960,107.45,19,0
24575,156.25,27,0
41452,83.51,8,0
41732,122.93,16,0
31509,123.0,20,0
85171,97.0,15,0
97810,184.0,29,0
89118,20.25,3,0
28074,86.0,13,0
44409,56.0,8,0
51483,149.5,21,0
37272,27.0,5,0
91387,87.9,16,0
93514,184.76,22,0
64608,189.89999999999998,21,0
24252,75.60000000000001,14,0
13738,-1587.6000000000001,0,62
13738,54.5,9,0
12826,95.0,17,0
23727,51.45,10,0
100165,147.85,19,0
36202,113.21,14,0
23047,113.5,20,0
10000,126.5,18,0
54397,77.65,14,0
91503,2066.5,23,0
33617,239.2,35,0
66923,-2219.6200000000003,0,132
62013,252.0,39,0
66923,118.5,19,0
49782,157.55,26,0
36566,129.0,21,0
98468,132.65,23,0
47482,106.9,17,0
21963,43.0,7,0
89619,91.65,13,0
100537,97.3,18,0
3252,-1637.6699999999998,0,102
70007,87.0,14,0
12649,136.2,19,0
76584,69.5,11,0
11256,62.0,12,0
57103,142.14,21,0
54859,213.05,28,0
47003,113.0,19,0
91917,47.65,8,0
57796,131.7,24,0
48473,118.0,19,0
3252,122.0,22,0
55775,246.49,36,0
20089,169.2,22,0
8847,200.55,36,0
55634,107.5,18,0
91776,106.0,17,0
62580,72.5,14,0
13069,160.45,28,0
93871,118.55000000000001,23,0
61195,63.0,10,0
88316,113.25,21,0
88316,-2302.6600000000008,0,130
80486,96.5,18,0
29198,162.0,26,0
47249,-2426.9,0,50
92034,49.5,8,0
87118,97.4,18,0
87954,135.34,21,0
85885,123.45,21,0
33997,-2482.380000000001,0,100
58178,-1650.1600000000008,0,90
58178,125.5,20,0
46969,175.34,23,0
74564,-1680.64,0,103
74564,117.6,21,0
98543,55.480000000000004,7,0
31749,79.5,13,0
5277,138.25,23,0
5198,203.26,30,0
63669,183.89999999999998,34,0
13225,225.0,27,0
47374,144.41,23,0
74341,158.82,27,0
44054,169.65,26,0
23970,122.45,23,0
100708,322.53,30,0
57668,194.75,33,0
25615,127.5,23,0
90325,90.5,16,0
39467,56.0,9,0
44107,55.0,8,0
88698,168.55,21,0
70070,108.5,18,0
32821,26.0,5,0
14878,505.0,14,0
87273,92.16,13,0
90688,134.96,20,0
63790,50.48,8,0
52153,84.0,14,0
78253,115.25,19,0
39569,71.85,11,0
5706,103.5,13,0
55563,97.03999999999999,15,0
81373,116.0,21,0
14779,94.35000000000001,17,0
99332,121.0,18,0
87617,90.4,16,0
30479,-2688.0700000000006,0,107
37922,38.5,7,0
24842,97.6,16,0
50703,108.3,21,0
16490,146.25,18,0
39969,56.5,10,0
91364,106.47,14,0
98481,47.9,10,0
8253,126.63,19,0
24714,125.9,23,0
66188,99.0,15,0
25415,120.0,21,0
37731,25.4,5,0
10454,1284.82,14,0
28750,114.0,21,0
67559,86.0,14,0
15321,100.11,15,0
38044,34.5,6,0
17127,136.0,23,0
55976,131.7,24,0
36933,165.5,29,0
52673,91.5,17,0
3472,113.25,18,0
8297,121.0,18,0
24544,-1695.8800000000006,0,99
24544,120.5,22,0
68374,36.5,7,0
51387,-3189.77,0,128
67733,189.47,23,0
73307,118.02,19,0
99772,115.12,14,0
40289,206.0,31,0
8386,-1142.0400000000002,0,94
92251,151.66,22,0
46610,92.0,17,0
48865,49.2,8,0
34239,-1599.82,0,109
42872,105.0,18,0
34243,85.4,11,0
100021,88.5,16,0
73744,57.0,11,0
16977,83.5,14,0
88267,72.0,10,0
48728,114.9,22,0
53917,120.0,19,0
64314,70.7,15,0
71011,173.5,29,0
49880,67.55,12,0
12177,39.5,7,0
65171,81.38,9,0
22772,38.0,7,0
31707,118.38000000000001,20,0
75834,72.3,10,0
63175,185.5,32,0
12585,82.0,15,0
41842,101.5,17,0
51955,1166.7,27,0
54221,116.9,20,0
6874,81.5,15,0
37422,160.65,27,0
45610,193.0,30,0
57408,131.72,18,0
38056,62.75,12,0
14263,55.8,12,0
50503,1584.52,21,0
12141,140.45,27,0
66886,78.8,15,0
55936,118.9,21,0
7877,51.0,7,0
67385,83.32,10,0
88908,76.5,12,0
19021,162.45,29,0
20424,182.15,31,0
88084,60.0,9,0
57995,23.7,5,0
49301,160.93,23,0
33698,101.85,19,0
31673,149.54,25,0
83551,-1479.79,0,58
88898,195.57999999999998,23,0
88009,123.60000000000001,20,0
61174,150.18,22,0
92399,133.06,15,0
35072,99.95,16,0
47509,82.42999999999999,11,0
74853,141.5,21,0
27266,668.83,25,0
91795,64.69999999999999,13,0
60785,49.5,8,0
47631,127.0,22,0
27945,51.65,9,0
74305,164.0,26,0
55077,98.5,17,0
54257,65.5,12,0
83551,47.5,8,0
58074,92.95,17,0
93068,60.0,11,0
27149,111.5,19,0
20661,140.5,23,0
45890,174.9,28,0
20966,165.0,21,0
32016,80.35,14,0
80787,94.5,15,0
25539,-1869.2100000000005,0,65
33799,141.0,23,0
43810,194.63,21,0
72776,231.07,24,0
26992,134.1,24,0
2852,95.4,17,0
65106,1473.5,33,0
47907,91.5,17,0
29156,231.59,33,0
33065,156.5,28,0
15377,159.0,27,0
15892,55.5,10,0
100064,67.0,10,0
39906,96.45,17,0
66428,110.75000000000001,19,0
30040,144.0,24,0
93241,120.75,20,0
59864,60.45,11,0
12006,-1518.9599999999998,0,92
32692,90.5,16,0
67515,175.82999999999998,21,0
34899,109.5,19,0
1808,75.7,15,0
21573,68.5,12,0
64966,94.0,14,0
61284,166.0,26,0
32166,200.25000000000003,36,0
99657,239.0,41,0
19305,238.0,33,0
24658,142.14000000000001,20,0
67950,79.5,12,0
59042,94.0,16,0
89640,166.75,29,0
49926,287.66999999999996,39,0
60925,119.45,19,0
75662,154.3,25,0
43822,114.5,19,0
17025,138.0,24,0
16334,90.5,16,0
23488,125.5,19,0
56596,101.0,15,0
6732,101.0,16,0
54096,-1582.36,0,76
45275,126.0,22,0
73478,140.0,25,0
45873,76.5,12,0
78337,160.63000000000002,14,0
62598,100.05,20,0
95818,174.15,20,0
67399,85.10000000000001,16,0
28381,-2095.2700000000004,0,83
85410,113.5,21,0
79713,44.95,8,0
6186,181.5,30,0
22245,1104.34,7,0
12006,86.5,14,0
23400,65.0,10,0
6653,118.0,19,0
41906,115.9,20,0
68226,87.5,14,0
89577,161.45000000000002,28,0
23827,108.0,19,0
14724,132.5,20,0
90898,86.7,16,0
23188,90.45,16,0
74045,102.0,15,0
28641,104.0,20,0
59539,149.55,25,0
22315,150.6,24,0
69240,234.55,32,0
93469,229.06,32,0
22158,62.0,10,0
77556,805.29,40,0
18134,66.35,14,0
99422,32.5,5,0
68361,337.95000000000005,39,0
2838,-4741.0,0,89
23229,79.82,10,0
2838,1559.9200000000003,22,0
42665,461.5,8,0
97568,111.91,18,0
98552,92.5,17,0
44480,1284.5,17,0
97517,31.0,5,0
74725,89.0,15,0
26016,107.0,18,0
5241,84.0,14,0
81298,104.60000000000001,18,0
98569,2774.88,29,0
57161,231.66000000000003,32,0
6094,163.45,27,0
8386,133.59,17,0
42421,620.67,13,0
81121,319.53,40,0
76811,240.08,29,0
33814,100.11,15,0
72256,243.66000000000003,33,0
3381,23.0,3,0
22725,89.8,13,0
53637,112.0,19,0
59389,157.0,26,0
98597,159.0,30,0
79677,156.35000000000002,25,0
1736,79.0,14,0
7312,172.5,26,0
25267,114.5,19,0
94953,259.1,36,0
71939,-2762.54,0,143
51335,186.05,32,0
97469,133.7,20,0
64268,185.95000000000002,31,0
71939,270.82,37,0
18754,131.2,24,0
94580,213.5,34,0
7783,106.5,18,0
5819,139.24,18,0
38930,2142.65,30,0
81381,146.5,24,0
70599,79.5,14,0
8472,114.5,21,0
93952,192.10000000000002,32,0
93650,117.5,19,0
80558,133.5,23,0
78017,159.05,30,0
21274,90.5,16,0
94554,79.4,15,0
22751,-1214.11,0,101
72912,102.85,20,0
90781,105.0,19,0
12800,253.86,38,0
70505,118.10000000000001,23,0
81985,256.28,41,0
99408,137.95,25,0
35317,218.0,35,0
39033,741.34,19,0
67627,-1521.24,0,79
30348,127.5,19,0
67627,85.5,12,0
78612,247.29999999999998,35,0
48275,131.4,23,0
65744,120.55,21,0
45228,1971.3,41,0
80580,152.5,23,0
3164,127.5,25,0
20755,86.4,15,0
66182,52.5,7,0
1071,124.0,20,0
40407,101.65,19,0
49927,143.65000000000003,27,0
9287,1264.5500000000002,31,0
63664,63.0,10,0
88687,104.5,18,0
33693,245.64,40,0
48553,72.0,10,0
21507,114.1,19,0
28790,166.15,28,0
23344,187.0,31,0
25304,102.00000000000001,19,0
68003,129.10000000000002,21,0
23652,114.0,17,0
63197,147.5,24,0
26922,211.34,28,0
39065,134.95,23,0
50821,112.9,19,0
53559,153.57999999999998,25,0
98674,147.33,24,0
41761,129.0,23,0
34075,159.5,26,0
8321,56.5,10,0
95944,252.93000000000006,23,0
23650,95.56,10,0
76086,-2556.6800000000003,0,126
47070,84.45,16,0
100126,99.95,17,0
78719,72.69,12,0
12070,70.15,11,0
65794,97.32,13,0
76086,187.0,34,0
65456,59.0,9,0
92120,90.5,15,0
93215,71.5,13,0
46807,168.85000000000002,30,0
30365,149.7,21,0
76149,180.95,21,0
73666,141.48,23,0
39321,-1733.2200000000007,0,105
28513,705.3000000000001,21,0
2108,59.5,10,0
55485,82.5,15,0
15408,158.23,24,0
78142,161.0,28,0
76951,204.79000000000002,22,0
72814,96.4,18,0
44635,975.5,22,0
41093,155.01,26,0
61805,103.65,19,0
95285,47.6,10,0
6100,68.0,12,0
28894,64.0,9,0
37990,55.0,9,0
98031,22.299999999999997,5,0
98060,180.88,24,0
26660,147.4,27,0
71028,149.98,16,0
93884,115.5,20,0
61467,110.5,20,0
100817,125.4,21,0
37080,-1898.1100000000008,0,137
61504,67.5,12,0
37080,78.0,14,0
97369,81.0,14,0
35976,153.0,26,0
37490,98.5,15,0
45569,130.9,20,0
37765,70.05,13,0
46616,-1836.4600000000003,0,107
52807,144.5,26,0
58356,160.5,27,0
49973,-2459.0899999999997,0,103
63561,91.0,15,0
82648,163.0,28,0
46616,132.0,22,0
82614,216.90999999999997,27,0
28721,123.5,18,0
85023,109.45,20,0
20833,99.0,16,0
32065,91.0,14,0
36838,125.43,17,0
100618,112.73,15,0
16246,2212.7799999999997,51,0
84947,126.4,22,0
94597,140.5,24,0
93787,279.0,38,0
12359,152.5,22,0
83426,197.65,33,0
59775,161.0,26,0
60554,143.0,21,0
56920,53.5,9,0
60237,67.92,9,0
89517,83.8,15,0
98971,193.0,31,0
100002,106.60000000000001,21,0
7118,72.94999999999999,14,0
37418,169.95,28,0
78529,58.5,12,0
61558,174.0,27,0
6770,130.2,25,0
92793,-1994.5100000000002,0,66
18993,219.22,29,0
29443,1832.3999999999999,38,0
51565,128.3,23,0
35168,1898.44,30,0
3123,103.3,16,0
93658,128.95,22,0
46953,187.03,23,0
24030,206.56,28,0
82757,152.5,24,0
34554,60.0,10,0
38712,49.5,9,0
65094,157.0,26,0
19936,77.15,14,0
46796,185.0,32,0
38516,79.5,13,0
3296,79.35,14,0
14001,106.0,19,0
72888,174.0,26,0
51450,111.0,16,0
51993,76.95,11,0
34861,114.17,17,0
65897,108.0,18,0
87301,154.5,24,0
84455,152.5,23,0
41202,88.0,16,0
68493,2044.0,36,0
37235,212.0,36,0
33917,155.5,27,0
75566,136.95,20,0
83587,84.0,14,0
32091,120.45,20,0
98363,138.5,27,0
14202,186.0,32,0
38674,221.53000000000003,33,0
89222,73.0,13,0
34217,144.99,19,0
66729,36.5,5,0
95785,53.0,9,0
61665,136.0,22,0
20572,188.0,30,0
64930,146.3,22,0
86237,70.45,14,0
62574,143.4,27,0
43904,98.4,18,0
17763,108.78999999999999,15,0
70174,85.85,14,0
62409,10.0,2,0
66350,104.0,17,0
61244,136.0,23,0
44592,220.40999999999997,28,0
19325,95.65,18,0
64543,93.0,17,0
87971,202.73,28,0
81385,158.5,28,0
76093,91.98,13,0
31544,54.5,11,0
21652,44.65,7,0
8625,149.0,26,0
69277,53.15,11,0
29410,94.5,16,0
14036,844.0,24,0
93893,148.0,24,0
27983,235.0,36,0
11054,127.5,19,0
25930,-3045.1000000000004,0,115
17665,225.0,35,0
87434,152.25,24,0
22328,-2052.3100000000004,0,76
97239,131.5,23,0
18041,97.5,17,0
99157,97.45,17,0
90516,181.5,31,0
72368,180.9,24,0
59853,66.5,12,0
17758,139.5,21,0
75220,175.55,27,0
37953,122.0,22,0
99186,89.5,14,0
28758,118.55000000000001,23,0
99497,99.5,18,0
4141,139.5,18,0
65313,151.82,16,0
35806,97.7,15,0
50380,174.82000000000002,31,0
54469,146.0,25,0
27662,134.0,19,0
25399,94.0,13,0
56342,108.9,24,0
93866,228.0,36,0
37260,128.5,23,0
65935,87.2,14,0
29038,181.02000000000004,32,0
2666,167.5,28,0
76736,260.0,38,0
60187,116.95,20,0
52630,113.5,18,0
32978,139.0,22,0
86429,151.5,22,0
51353,125.25,22,0
38364,91.65,15,0
55569,1463.84,32,0
64761,144.2,22,0
21248,151.68,21,0
83907,167.2,30,0
39321,101.5,17,0
77816,64.2,13,0
12351,1638.5,10,0
89141,35.45,7,0
69368,93.5,15,0
8668,2546.55,23,0
48732,94.5,17,0
12391,229.07000000000005,27,0
26121,113.27000000000001,18,0
35659,148.8,25,0
76690,140.5,26,0
14520,135.5,22,0
22549,106.5,17,0
59356,102.5,17,0
46663,199.0,30,0
1002,152.6,19,0
37389,177.0,29,0
67267,121.4,21,0
68609,-2209.2900000000004,0,102
58557,-1632.21,0,61
58557,71.0,13,0
68609,95.0,16,0
43424,1016.3100000000001,29,0
85593,128.4,23,0
55904,-1517.4800000000007,0,91
36117,98.45,17,0
26731,136.05,22,0
39676,59.5,11,0
79762,206.10999999999999,25,0
53940,76.5,13,0
56527,983.51,17,0
35302,146.69,18,0
55270,2364.5,30,0
5280,162.5,29,0
32108,120.0,22,0
97372,-2058.8599999999997,0,107
2905,74.0,13,0
57049,46.0,8,0
43896,129.39000000000001,17,0
25014,3650.98,25,0
20207,-1917.5899999999997,0,111
44068,158.28,23,0
44863,156.5,25,0
31763,126.5,21,0
64092,134.5,22,0
19079,-1794.3500000000004,0,92
94394,280.25,43,0
29708,77.3,14,0
19079,138.8,21,0
5507,117.0,20,0
74337,170.0,30,0
25097,106.15,16,0
53734,141.0,22,0
44370,255.44,33,0
23004,236.05999999999997,31,0
14177,138.2,23,0
12635,108.9,18,0
42415,-1854.3800000000006,0,90
42415,136.5,25,0
66136,171.15,32,0
9088,150.5,23,0
63329,82.5,14,0
97372,110.76,16,0
20207,159.5,24,0
30350,112.45,19,0
47856,219.95,38,0
11821,137.1,24,0
29414,-2955.8900000000017,0,106
84535,208.4,27,0
72766,80.25,16,0
63862,72.0,14,0
48906,151.5,24,0
50709,178.45,29,0
23585,115.10000000000001,19,0
23119,110.5,18,0
58530,128.55,23,0
21278,72.19,8,0
80223,105.5,16,0
86414,191.5,30,0
99894,102.75,18,0
19147,90.5,16,0
44683,242.2,42,0
39698,74.14,10,0
36316,61.0,11,0
48729,129.81,11,0
52624,243.6,33,0
63391,1699.0,31,0
16414,144.5,24,0
57080,48.0,9,0
79654,81.5,13,0
25439,88.25,14,0
44680,97.5,15,0
79242,98.45,18,0
94677,203.5,27,0
96621,111.86999999999999,18,0
62217,89.5,15,0
59444,102.5,15,0
20486,82.0,15,0
48529,601.45,14,0
1233,149.0,24,0
30167,145.22,21,0
14084,-1765.6000000000004,0,88
73128,147.65,24,0
5511,93.5,17,0
14084,108.5,19,0
45170,87.0,15,0
44012,34.3,6,0
84860,264.65,43,0
17480,78.0,13,0
74123,86.5,14,0
94152,113.0,18,0
94152,-1501.6200000000001,0,87
98199,207.0,33,0
11167,51.45,10,0
33486,117.0,22,0
100827,27.5,6,0
83312,135.5,22,0
72206,101.5,16,0
74217,90.62,15,0
25584,131.5,23,0
81946,115.0,19,0
35837,67.5,10,0
89459,89.0,13,0
48238,1385.7500000000002,28,0
85955,174.45,29,0
37633,73.53,11,0
65450,123.53999999999999,19,0
69562,144.5,21,0
57904,63.75,11,0
66020,125.0,20,0
19236,65.0,10,0
30198,313.18,33,0
3615,127.2,23,0
77458,164.5,28,0
5500,131.72,18,0
21088,155.45,26,0
21937,123.95,23,0
54764,78.44,12,0
89596,109.5,17,0
84803,1784.5,22,0
14930,136.0,24,0
60480,125.5,21,0
22636,123.45,20,0
58523,118.25,16,0
37368,94.0,17,0
49795,140.32999999999998,21,0
1472,96.0,16,0
75621,108.75,19,0
50536,253.19,37,0
18761,71.15,14,0
7984,145.3,21,0
67074,112.45,18,0
88148,300.96000000000004,21,0
35303,159.22,16,0
9607,111.0,20,0
86025,79.0,14,0
46872,132.5,21,0
19883,24.05,5,0
62659,124.04,19,0
30949,124.0,19,0
84189,923.0,19,0
94981,98.5,16,0
12122,45.5,7,0
66574,1715.0,31,0
39131,80.79,13,0
51853,52.0,9,0
10748,136.4,21,0
49222,119.0,19,0
77183,105.45,19,0
6757,74.0,10,0
29600,100.5,18,0
96596,80.3,15,0
57008,173.0,26,0
