account,transaction,income_count,expense_count,anomaly
23827,108.0,19,0,1
14724,132.5,20,0,1
90898,86.7,16,0,1
23188,90.45,16,0,1
74045,102.0,15,0,1
28641,104.0,20,0,1
59539,149.55,25,0,1
22315,150.6,24,0,1
69240,234.55,32,0,1
93469,229.06,32,0,1
22158,62.0,10,0,1
77556,805.29,40,0,1
18134,66.35,14,0,1
99422,32.5,5,0,1
68361,337.95000000000005,39,0,1
2838,-4741.0,0,89,1
23229,79.82,10,0,1
2838,1559.9200000000003,22,0,1
42665,461.5,8,0,1
97568,111.91,18,0,1
98552,92.5,17,0,1
44480,1284.5,17,0,1
97517,31.0,5,0,1
74725,89.0,15,0,1
26016,107.0,18,0,1
5241,84.0,14,0,1
81298,104.6,18,0,1
98569,2774.88,29,0,1
57161,231.66000000000005,32,0,1
6094,163.45,27,0,1
8386,133.59,17,0,1
42421,620.67,13,0,1
81121,319.53,40,0,1
76811,240.08,29,0,1
33814,100.11,15,0,1
72256,243.66000000000005,33,0,1
3381,23.0,3,0,1
22725,89.8,13,0,1
53637,112.0,19,0,1
59389,157.0,26,0,1
98597,159.0,30,0,1
79677,156.35000000000002,25,0,1
1736,79.0,14,0,1
7312,172.5,26,0,1
25267,114.5,19,0,1
94953,259.1,36,0,1
71939,-2762.54,0,143,1
51335,186.05,32,0,1
97469,133.7,20,0,1
64268,185.95,31,0,1
71939,270.82,37,0,1
18754,131.2,24,0,1
94580,213.5,34,0,1
7783,106.5,18,0,1
5819,139.24,18,0,1
38930,2142.65,30,0,1
81381,146.5,24,0,1
70599,79.5,14,0,1
8472,114.5,21,0,1
93952,192.1,32,0,1
93650,117.5,19,0,1
80558,133.5,23,0,1
78017,159.05,30,0,1
21274,90.5,16,0,1
94554,79.4,15,0,1
22751,-1214.11,0,101,1
72912,102.85,20,0,1
90781,105.0,19,0,1
12800,253.86,38,0,1
70505,118.1,23,0,1
81985,256.28,41,0,1
99408,137.95,25,0,1
35317,218.0,35,0,1
39033,741.34,19,0,1
67627,-1521.24,0,79,1
30348,127.5,19,0,1
67627,85.5,12,0,1
78612,247.3,35,0,1
48275,131.4,23,0,1
65744,120.55,21,0,1
45228,1971.3,41,0,1
80580,152.5,23,0,1
3164,127.5,25,0,1
20755,86.4,15,0,1
66182,52.5,7,0,1
1071,124.0,20,0,1
40407,101.65,19,0,1
49927,143.65000000000003,27,0,1
9287,1264.5500000000002,31,0,1
63664,63.0,10,0,1
88687,104.5,18,0,1
33693,245.64,40,0,1
48553,72.0,10,0,1
21507,114.1,19,0,1
28790,166.15,28,0,1
23344,187.0,31,0,1
25304,102.0,19,0,1
68003,129.10000000000002,21,0,1
23652,114.0,17,0,1
63197,147.5,24,0,1
26922,211.34,28,0,1
39065,134.95,23,0,1
50821,112.9,19,0,1
53559,153.57999999999998,25,0,1
98674,147.33,24,0,1
41761,129.0,23,0,1
34075,159.5,26,0,1
8321,56.5,10,0,1
95944,252.9300000000001,23,0,1
23650,95.56,10,0,1
76086,-2556.6800000000003,0,126,1
47070,84.45,16,0,1
100126,99.95,17,0,1
78719,72.69,12,0,1
12070,70.15,11,0,1
65794,97.32,13,0,1
76086,187.0,34,0,1
65456,59.0,9,0,1
92120,90.5,15,0,1
93215,71.5,13,0,1
46807,168.85000000000002,30,0,1
30365,149.7,21,0,1
76149,180.95,21,0,1
73666,141.48,23,0,1
39321,-1733.2200000000007,0,105,1
28513,705.3000000000001,21,0,1
2108,59.5,10,0,1
55485,82.5,15,0,1
15408,158.23,24,0,1
78142,161.0,28,0,1
76951,204.79,22,0,1
72814,96.4,18,0,1
44635,975.5,22,0,1
41093,155.01,26,0,1
61805,103.65,19,0,1
95285,47.6,10,0,1
6100,68.0,12,0,1
28894,64.0,9,0,1
37990,55.0,9,0,1
98031,22.3,5,0,1
98060,180.88,24,0,1
26660,147.4,27,0,1
71028,149.98,16,0,1
93884,115.5,20,0,1
61467,110.5,20,0,1
100817,125.4,21,0,1
37080,-1898.1100000000008,0,137,1
61504,67.5,12,0,1
37080,78.0,14,0,1
97369,81.0,14,0,1
35976,153.0,26,0,1
37490,98.5,15,0,1
45569,130.9,20,0,1
37765,70.05,13,0,1
46616,-1836.4600000000005,0,107,1
52807,144.5,26,0,1
58356,160.5,27,0,1
49973,-2459.09,0,103,1
63561,91.0,15,0,1
82648,163.0,28,0,1
46616,132.0,22,0,1
82614,216.91,27,0,1
28721,123.5,18,0,1
85023,109.45,20,0,1
20833,99.0,16,0,1
32065,91.0,14,0,1
36838,125.43,17,0,1
100618,112.73,15,0,1
16246,2212.78,51,0,1
84947,126.4,22,0,1
94597,140.5,24,0,1
93787,279.0,38,0,1
12359,152.5,22,0,1
83426,197.65,33,0,1
59775,161.0,26,0,1
60554,143.0,21,0,1
56920,53.5,9,0,1
60237,67.92,9,0,1
89517,83.8,15,0,1
98971,193.0,31,0,1
100002,106.6,21,0,1
7118,72.94999999999999,14,0,1
37418,169.95,28,0,1
78529,58.5,12,0,1
61558,174.0,27,0,1
6770,130.2,25,0,1
92793,-1994.51,0,66,1
18993,219.22,29,0,1
29443,1832.4,38,0,1
51565,128.3,23,0,1
35168,1898.44,30,0,1
3123,103.3,16,0,1
93658,128.95,22,0,1
46953,187.03,23,0,1
24030,206.56,28,0,1
82757,152.5,24,0,1
34554,60.0,10,0,1
38712,49.5,9,0,1
65094,157.0,26,0,1
19936,77.15,14,0,1
46796,185.0,32,0,1
38516,79.5,13,0,1
3296,79.35,14,0,1
14001,106.0,19,0,1
72888,174.0,26,0,1
51450,111.0,16,0,1
51993,76.95,11,0,1
34861,114.17,17,0,1
65897,108.0,18,0,1
87301,154.5,24,0,1
84455,152.5,23,0,1
41202,88.0,16,0,1
68493,2044.0,36,0,1
37235,212.0,36,0,1
33917,155.5,27,0,1
75566,136.95,20,0,1
83587,84.0,14,0,1
32091,120.45,20,0,1
98363,138.5,27,0,1
14202,186.0,32,0,1
38674,221.53000000000003,33,0,1
89222,73.0,13,0,1
34217,144.99,19,0,1
66729,36.5,5,0,1
95785,53.0,9,0,1
61665,136.0,22,0,1
20572,188.0,30,0,1
64930,146.3,22,0,1
86237,70.45,14,0,1
62574,143.4,27,0,1
43904,98.4,18,0,1
17763,108.79,15,0,1
70174,85.85,14,0,1
62409,10.0,2,0,1
66350,104.0,17,0,1
61244,136.0,23,0,1
44592,220.41,28,0,1
19325,95.65,18,0,1
64543,93.0,17,0,1
87971,202.73,28,0,1
81385,158.5,28,0,1
76093,91.98,13,0,1
31544,54.5,11,0,1
21652,44.65,7,0,1
8625,149.0,26,0,1
69277,53.15,11,0,1
29410,94.5,16,0,1
14036,844.0,24,0,1
93893,148.0,24,0,1
27983,235.0,36,0,1
11054,127.5,19,0,1
25930,-3045.1000000000004,0,115,1
17665,225.0,35,0,1
87434,152.25,24,0,1
22328,-2052.3100000000004,0,76,1
97239,131.5,23,0,1
18041,97.5,17,0,1
99157,97.45,17,0,1
90516,181.5,31,0,1
72368,180.9,24,0,1
59853,66.5,12,0,1
17758,139.5,21,0,1
75220,175.55,27,0,1
37953,122.0,22,0,1
99186,89.5,14,0,1
28758,118.55,23,0,1
99497,99.5,18,0,1
4141,139.5,18,0,1
65313,151.82,16,0,1
35806,97.7,15,0,1
50380,174.82000000000002,31,0,1
54469,146.0,25,0,1
27662,134.0,19,0,1
25399,94.0,13,0,1
56342,108.9,24,0,1
93866,228.0,36,0,1
37260,128.5,23,0,1
65935,87.2,14,0,1
29038,181.02000000000004,32,0,1
2666,167.5,28,0,1
76736,260.0,38,0,1
60187,116.95,20,0,1
52630,113.5,18,0,1
32978,139.0,22,0,1
86429,151.5,22,0,1
51353,125.25,22,0,1
38364,91.65,15,0,1
55569,1463.84,32,0,1
64761,144.2,22,0,1
21248,151.68,21,0,1
83907,167.2,30,0,1
39321,101.5,17,0,1
77816,64.2,13,0,1
12351,1638.5,10,0,1
89141,35.45,7,0,1
69368,93.5,15,0,1
8668,2546.55,23,0,1
48732,94.5,17,0,1
12391,229.07000000000005,27,0,1
26121,113.27,18,0,1
35659,148.8,25,0,1
76690,140.5,26,0,1
14520,135.5,22,0,1
22549,106.5,17,0,1
59356,102.5,17,0,1
46663,199.0,30,0,1
1002,152.6,19,0,1
37389,177.0,29,0,1
67267,121.4,21,0,1
68609,-2209.2900000000004,0,102,1
58557,-1632.21,0,61,1
58557,71.0,13,0,1
68609,95.0,16,0,1
43424,1016.31,29,0,1
85593,128.4,23,0,1
55904,-1517.4800000000007,0,91,1
36117,98.45,17,0,1
26731,136.05,22,0,1
39676,59.5,11,0,1
79762,206.11,25,0,1
53940,76.5,13,0,1
56527,983.51,17,0,1
35302,146.69,18,0,1
55270,2364.5,30,0,1
5280,162.5,29,0,1
32108,120.0,22,0,1
97372,-2058.86,0,107,1
2905,74.0,13,0,1
57049,46.0,8,0,1
43896,129.39,17,0,1
25014,3650.98,25,0,1
20207,-1917.59,0,111,1
44068,158.28,23,0,1
44863,156.5,25,0,1
31763,126.5,21,0,1
64092,134.5,22,0,1
19079,-1794.3500000000004,0,92,1
94394,280.25,43,0,1
29708,77.3,14,0,1
19079,138.8,21,0,1
5507,117.0,20,0,1
74337,170.0,30,0,1
25097,106.15,16,0,1
53734,141.0,22,0,1
44370,255.44,33,0,1
23004,236.06,31,0,1
14177,138.2,23,0,1
12635,108.9,18,0,1
42415,-1854.3800000000008,0,90,1
42415,136.5,25,0,1
66136,171.15,32,0,1
9088,150.5,23,0,1
63329,82.5,14,0,1
97372,110.76,16,0,1
20207,159.5,24,0,1
30350,112.45,19,0,1
47856,219.95,38,0,1
11821,137.1,24,0,1
29414,-2955.8900000000017,0,106,1
84535,208.4,27,0,1
72766,80.25,16,0,1
63862,72.0,14,0,1
48906,151.5,24,0,1
50709,178.45,29,0,1
23585,115.1,19,0,1
23119,110.5,18,0,1
58530,128.55,23,0,1
21278,72.19,8,0,1
80223,105.5,16,0,1
86414,191.5,30,0,1
99894,102.75,18,0,1
19147,90.5,16,0,1
44683,242.2,42,0,1
39698,74.14,10,0,1
36316,61.0,11,0,1
48729,129.81,11,0,1
52624,243.6,33,0,1
63391,1699.0,31,0,1
16414,144.5,24,0,1
57080,48.0,9,0,1
79654,81.5,13,0,1
25439,88.25,14,0,1
44680,97.5,15,0,1
79242,98.45,18,0,1
94677,203.5,27,0,1
96621,111.87,18,0,1
62217,89.5,15,0,1
59444,102.5,15,0,1
20486,82.0,15,0,1
48529,601.45,14,0,1
1233,149.0,24,0,1
30167,145.22,21,0,1
14084,-1765.6000000000004,0,88,1
73128,147.65,24,0,1
5511,93.5,17,0,1
14084,108.5,19,0,1
45170,87.0,15,0,1
44012,34.3,6,0,1
84860,264.65,43,0,1
17480,78.0,13,0,1
74123,86.5,14,0,1
94152,113.0,18,0,1
94152,-1501.62,0,87,1
98199,207.0,33,0,1
11167,51.45,10,0,1
33486,117.0,22,0,1
100827,27.5,6,0,1
83312,135.5,22,0,1
72206,101.5,16,0,1
74217,90.62,15,0,1
25584,131.5,23,0,1
81946,115.0,19,0,1
35837,67.5,10,0,1
89459,89.0,13,0,1
48238,1385.7500000000002,28,0,1
85955,174.45,29,0,1
37633,73.53,11,0,1
65450,123.54,19,0,1
69562,144.5,21,0,1
57904,63.75,11,0,1
66020,125.0,20,0,1
19236,65.0,10,0,1
30198,313.18,33,0,1
3615,127.2,23,0,1
77458,164.5,28,0,1
5500,131.72,18,0,1
21088,155.45,26,0,1
21937,123.95,23,0,1
54764,78.44,12,0,1
89596,109.5,17,0,1
84803,1784.5,22,0,1
14930,136.0,24,0,1
60480,125.5,21,0,1
22636,123.45,20,0,1
58523,118.25,16,0,1
37368,94.0,17,0,1
49795,140.32999999999998,21,0,1
1472,96.0,16,0,1
75621,108.75,19,0,1
50536,253.19,37,0,1
18761,71.15,14,0,1
7984,145.3,21,0,1
67074,112.45,18,0,1
88148,300.96000000000004,21,0,1
35303,159.22,16,0,1
9607,111.0,20,0,1
86025,79.0,14,0,1
46872,132.5,21,0,1
19883,24.05,5,0,1
62659,124.04,19,0,1
30949,124.0,19,0,1
84189,923.0,19,0,1
94981,98.5,16,0,1
12122,45.5,7,0,1
66574,1715.0,31,0,1
39131,80.79,13,0,1
51853,52.0,9,0,1
10748,136.4,21,0,1
49222,119.0,19,0,1
77183,105.45,19,0,1
6757,74.0,10,0,1
29600,100.5,18,0,1
96596,80.3,15,0,1
57008,173.0,26,0,1
21686,82.45,14,0,1
55877,125.0,23,0,1
40371,100.5,18,0,1
89249,84.84,12,0,1
68139,287.98,33,0,1
92152,230.7,36,0,1
99812,94.5,15,0,1
97403,184.0,29,0,1
44702,83.0,14,0,1
60674,127.7,22,0,1
67382,242.15,40,0,1
33591,99.0,17,0,1
65649,146.0,21,0,1
96595,163.5,26,0,1
22425,181.35,34,0,1
4686,118.95,20,0,1
1217,162.5,27,0,1
28732,138.0,22,0,1
25657,147.34,15,0,1
33714,21.5,4,0,1
41523,-1466.9,0,116,1
22009,181.0,29,0,1
51732,114.15,21,0,1
42994,151.32,25,0,1
50798,96.5,17,0,1
47309,661.5,28,0,1
40683,99.81,15,0,1
99658,98.2,15,0,1
46507,-1696.290000000001,0,101,1
73770,109.55,20,0,1
33312,1615.73,37,0,1
47299,88.0,16,0,1
73878,255.32,33,0,1
28791,16.8,4,0,1
51811,77.0,13,0,1
99143,161.65,15,0,1
59511,71.0,12,0,1
2767,97.06,15,0,1
93097,283.87,37,0,1
85181,94.0,15,0,1
52056,86.15,15,0,1
97288,145.59,13,0,1
44575,303.64,39,0,1
5065,194.0,30,0,1
23579,153.0,25,0,1
78474,133.2,24,0,1
25017,107.0,19,0,1
90274,110.0,19,0,1
87372,99.5,15,0,1
83601,150.5,23,0,1
96193,126.5,19,0,1
10826,213.45,35,0,1
22188,139.20000000000002,25,0,1
71721,188.24,29,0,1
98565,87.45,16,0,1
7534,84.5,15,0,1
64594,171.5,25,0,1
91963,162.9,28,0,1
16234,141.55,26,0,1
68616,139.53,21,0,1
35900,-1800.7600000000004,0,77,1
48723,62.5,11,0,1
48098,145.0,24,0,1
51291,101.4,17,0,1
37555,182.0,29,0,1
15838,63.400000000000006,12,0,1
46396,2141.49,30,0,1
48180,-1758.8200000000002,0,97,1
47890,101.5,17,0,1
75868,139.65,22,0,1
71696,859.45,20,0,1
25238,59.5,11,0,1
78864,-2094.08,0,76,1
33792,16.5,3,0,1
78864,69.5,10,0,1
50781,49.15,9,0,1
55658,45.5,6,0,1
93916,73.82,6,0,1
90105,183.65,36,0,1
37675,60.75,11,0,1
96340,210.79,38,0,1
23110,176.07999999999998,29,0,1
76710,225.24,33,0,1
15418,182.3,30,0,1
99485,188.37,31,0,1
6736,169.45,24,0,1
28725,85.0,15,0,1
46472,162.95,29,0,1
12995,1835.99,23,0,1
10592,140.57,14,0,1
51653,77.5,13,0,1
39829,-1936.4400000000005,0,115,1
51666,174.60000000000002,30,0,1
33809,149.0,24,0,1
69478,912.5,27,0,1
12069,82.25,13,0,1
45508,118.65,20,0,1
76957,78.15,16,0,1
100608,138.8,25,0,1
36353,213.21,26,0,1
34168,205.29,28,0,1
33557,190.25,30,0,1
76420,200.65,33,0,1
4490,85.5,15,0,1
37200,180.25,29,0,1
60871,180.79,29,0,1
92710,186.30000000000004,30,0,1
45706,66.5,13,0,1
29697,218.0,35,0,1
84613,73.65,14,0,1
67237,65.4,12,0,1
91973,116.97,15,0,1
59155,-1856.18,0,95,1
44346,126.5,19,0,1
59155,73.0,11,0,1
86004,91.5,16,0,1
14815,90.0,18,0,1
48650,83.0,13,0,1
48753,208.9,31,0,1
34072,-2067.26,0,99,1
53683,2312.0,62,0,1
87425,128.81,15,0,1
62417,113.5,18,0,1
32608,90.95,19,0,1
39181,55.0,10,0,1
83323,122.0,20,0,1
32209,67.65,11,0,1
83462,113.0,17,0,1
27789,147.0,25,0,1
45068,235.9,38,0,1
68926,81.4,15,0,1
88539,111.5,21,0,1
3521,100.5,16,0,1
64509,183.5,31,0,1
78137,96.15,19,0,1
43998,84.65,15,0,1
19175,123.55,22,0,1
79415,125.0,21,0,1
17034,147.40000000000003,25,0,1
91043,97.9,19,0,1
69067,123.5,19,0,1
27655,99.45,16,0,1
74989,92.5,15,0,1
70855,121.35,23,0,1
13824,89.0,15,0,1
16419,185.75,30,0,1
30873,176.65,26,0,1
10240,104.37,18,0,1
24766,140.95,23,0,1
32603,108.15,18,0,1
90045,208.9,31,0,1
32197,73.9,14,0,1
41100,117.5,21,0,1
58652,273.4,43,0,1
100986,204.71,24,0,1
26372,207.52,29,0,1
89305,201.24,19,0,1
58491,148.5,26,0,1
100060,-1752.2500000000002,0,129,1
54768,120.85,19,0,1
97873,74.5,13,0,1
55626,73.0,13,0,1
57225,60.5,10,0,1
80526,100.65,18,0,1
11464,55.5,10,0,1
77995,122.48,13,0,1
1824,113.5,17,0,1
100060,146.5,25,0,1
59606,115.95,22,0,1
84184,155.0,24,0,1
76511,64.5,13,0,1
99515,102.0,18,0,1
59238,121.4,24,0,1
16843,111.05,20,0,1
62352,107.5,18,0,1
2626,137.5,24,0,1
5809,83.0,12,0,1
88244,69.95,11,0,1
69792,83.0,13,0,1
17735,149.5,22,0,1
32732,46.5,8,0,1
23007,108.0,17,0,1
46251,88.0,14,0,1
43921,61.95,11,0,1
22351,84.5,12,0,1
31514,208.99,28,0,1
48525,308.91,39,0,1
64904,184.52,23,0,1
1324,126.55,22,0,1
15501,196.11,21,0,1
99492,23.4,5,0,1
35083,-1498.72,0,113,1
18732,70.0,10,0,1
60558,94.5,15,0,1
31907,130.5,19,0,1
26969,139.34,16,0,1
53527,121.0,24,0,1
87125,112.2,20,0,1
99019,204.91,23,0,1
19680,101.0,16,0,1
24988,110.5,18,0,1
40966,72.5,11,0,1
13865,42.0,7,0,1
16105,123.9,21,0,1
27975,70.0,13,0,1
6607,75.5,12,0,1
87262,197.09,22,0,1
90827,73.25,16,0,1
79471,132.5,23,0,1
40855,78.5,13,0,1
77464,113.0,21,0,1
26846,122.1,22,0,1
20500,-1526.69,0,103,1
59055,121.65,22,0,1
11448,175.67000000000002,28,0,1
45214,68.0,11,0,1
70873,189.2,26,0,1
14056,153.29000000000002,21,0,1
78423,84.5,14,0,1
6919,50.55,11,0,1
22592,58.15,10,0,1
59771,46.0,8,0,1
1186,140.4,25,0,1
73141,42.65,7,0,1
62420,131.5,21,0,1
19818,129.5,19,0,1
60075,-1324.07,0,98,1
32859,153.5,29,0,1
60075,117.5,21,0,1
12847,112.0,15,0,1
97699,181.0,32,0,1
44992,-1395.32,0,127,1
35083,206.5,33,0,1
55303,107.5,16,0,1
45429,199.65,30,0,1
98336,177.5,31,0,1
23907,68.05,11,0,1
34888,105.5,16,0,1
96860,91.65,18,0,1
84242,59.25,9,0,1
32333,137.0,19,0,1
33137,62.84,7,0,1
77493,-1494.4599999999998,0,98,1
42065,148.5,24,0,1
61532,113.0,20,0,1
29813,212.43,27,0,1
65401,74.15,14,0,1
77493,153.5,25,0,1
59649,84.0,15,0,1
37205,199.0,31,0,1
85335,57.0,10,0,1
69089,137.44,22,0,1
30099,142.0,24,0,1
65922,151.15,25,0,1
88345,87.5,14,0,1
32614,-1334.1200000000003,0,85,1
32614,148.0,21,0,1
51968,62.0,10,0,1
48432,81.19999999999999,16,0,1
14601,163.0,28,0,1
69212,224.09,36,0,1
100169,203.36,23,0,1
13001,168.5,32,0,1
13001,-1569.4900000000007,0,147,1
25838,110.14,16,0,1
97096,88.45,15,0,1
77171,234.53,33,0,1
42347,-1079.3,0,107,1
15908,215.83,32,0,1
68236,253.3,32,0,1
25429,114.5,19,0,1
88344,102.0,16,0,1
8891,50.0,10,0,1
30617,48.5,7,0,1
30617,-1006.44,0,53,1
30536,35.65,7,0,1
80118,119.0,20,0,1
61554,-1546.8000000000004,0,100,1
68181,100.0,15,0,1
24739,7.4,2,0,1
71540,112.5,21,0,1
55952,104.5,16,0,1
77435,193.5,32,0,1
96455,70.0,10,0,1
2097,69.0,11,0,1
95330,106.15,20,0,1
65914,159.0,24,0,1
97854,151.5,27,0,1
65036,60.0,11,0,1
54088,174.5,31,0,1
96145,220.5,35,0,1
26890,142.25000000000003,26,0,1
35823,74.5,13,0,1
86565,98.9,20,0,1
52636,157.0,27,0,1
8968,145.5,24,0,1
50740,91.0,14,0,1
98840,-1106.18,0,82,1
41360,114.0,19,0,1
24897,152.0,24,0,1
26108,80.60000000000001,16,0,1
68611,155.0,25,0,1
6974,98.0,16,0,1
55728,86.5,13,0,1
35047,173.05,31,0,1
17191,125.15,19,0,1
36541,114.4,19,0,1
54540,101.0,16,0,1
26536,114.0,20,0,1
10709,94.85,16,0,1
3650,164.14999999999998,27,0,1
21353,35.0,6,0,1
36164,240.69,37,0,1
17679,75.5,12,0,1
56260,132.0,18,0,1
94814,134.05,27,0,1
83848,-992.17,0,84,1
65496,-1608.9700000000005,0,106,1
72654,92.4,15,0,1
96268,116.75,21,0,1
21321,98.3,18,0,1
90877,88.60000000000001,16,0,1
83964,88.0,14,0,1
25451,117.3,22,0,1
51132,81.95,15,0,1
39077,102.0,18,0,1
11545,10.65,3,0,1
49268,179.0,29,0,1
66813,111.5,18,0,1
79411,53.5,10,0,1
31949,135.0,22,0,1
88253,137.15,24,0,1
49471,83.5,13,0,1
54960,112.7,19,0,1
66697,122.7,17,0,1
41688,93.0,15,0,1
59555,151.65,19,0,1
43947,241.59,31,0,1
8097,167.6,20,0,1
32516,306.71000000000004,42,0,1
18919,65.65,13,0,1
90756,-999.24,0,60,1
55989,55.900000000000006,11,0,1
15173,106.0,19,0,1
71290,85.6,18,0,1
33882,171.0,26,0,1
86922,174.0,28,0,1
47683,132.5,23,0,1
16510,95.65,16,0,1
55295,63.5,9,0,1
91067,181.95,32,0,1
4898,102.15,16,0,1
12781,155.0,26,0,1
28990,47.0,8,0,1
53329,118.95,19,0,1
98053,70.15,15,0,1
1078,129.45,23,0,1
52924,19275.800000000003,47,0,-1
28661,121.0,21,0,1
42345,181.0,28,0,1
34542,36.0,5,0,1
35726,129.40000000000003,25,0,1
12270,170.65,35,0,1
40775,106.1,20,0,1
36655,122.7,20,0,1
57720,45.0,8,0,1
64487,113.0,18,0,1
51890,224.01,30,0,1
78062,94.05,15,0,1
64327,70.6,14,0,1
88477,164.0,28,0,1
85948,166.4,18,0,1
60672,94.5,16,0,1
40765,92.0,12,0,1
34655,123.0,21,0,1
58866,5773.7,20,0,1
17484,29.1,6,0,1
28626,143.38,17,0,1
89665,147.13,17,0,1
24247,203.18,32,0,1
45454,132.5,20,0,1
62085,195.0,31,0,1
4416,158.9,28,0,1
63250,101.5,17,0,1
14611,119.0,19,0,1
75713,179.35,31,0,1
93025,97.0,16,0,1
28118,162.25,28,0,1
41889,199.2,36,0,1
91169,187.0,29,0,1
78802,-1292.11,0,95,1
95949,222.4,36,0,1
60079,149.0,28,0,1
82406,115.5,20,0,1
19268,227.0,36,0,1
67516,158.0,25,0,1
33980,119.5,22,0,1
77966,148.5,25,0,1
50584,68.45,13,0,1
97710,73.0,12,0,1
31953,61.0,10,0,1
33922,48.0,7,0,1
70276,33.5,5,0,1
31789,20436.5,52,0,-1
43089,134.5,23,0,1
24796,71.5,12,0,1
67169,141.0,22,0,1
8719,86.5,14,0,1
96579,155.0,24,0,1
71712,-1636.1100000000004,0,77,1
99609,133.3,24,0,1
39989,71.6,15,0,1
85517,88.80000000000001,16,0,1
87459,161.13000000000002,21,0,1
75924,152.5,25,0,1
87595,132.0,24,0,1
42497,92.75,16,0,1
69367,130.5,20,0,1
25015,66.55,11,0,1
65786,235.03,36,0,1
15347,50.5,9,0,1
76169,182.5,28,0,1
70827,170.04999999999998,19,0,1
31354,143.28,20,0,1
16616,154.78,21,0,1
41230,83.0,14,0,1
64099,155.5,25,0,1
99215,160.3,25,0,1
31583,206.5,32,0,1
21632,174.5,23,0,1
77003,117.0,20,0,1
2298,54.25,10,0,1
100219,84.75,15,0,1
6900,-1624.1600000000003,0,92,1
6900,97.5,14,0,1
22253,110.5,17,0,1
48915,245.0,39,0,1
22550,224.78,34,0,1
74723,200.2,26,0,1
67856,257.15,41,0,1
54756,113.65,16,0,1
1059,107.66,15,0,1
93530,170.5,24,0,1
62562,224.9,41,0,1
68978,128.78,18,0,1
9048,3732.15,43,0,-1
100348,120.4,20,0,1
89922,150.5,26,0,1
44210,128.5,21,0,1
14876,72.93,10,0,1
51837,171.0,29,0,1
3168,134.78,22,0,1
81237,66.5,11,0,1
72900,146.4,22,0,1
61997,72.0,14,0,1
7851,102.35,16,0,1
96807,886.49,20,0,1
88879,228.26,36,0,1
21603,112.5,19,0,1
82744,115.0,19,0,1
82739,1078.65,31,0,1
10489,249.95,32,0,1
12900,173.24,21,0,1
22382,113.34,19,0,1
45723,83.5,15,0,1
78533,55.15,10,0,1
9951,136.5,19,0,1
91625,1340.26,22,0,1
40532,122.4,20,0,1
59777,55.0,10,0,1
57277,124.0,22,0,1
50817,246.6,41,0,1
26014,140.55,26,0,1
28906,196.47,27,0,1
73608,126.66,20,0,1
46836,212.5,32,0,1
93715,142.0,24,0,1
69279,20.1,4,0,1
31252,88.0,15,0,1
92959,82.15,14,0,1
19185,120.0,19,0,1
56770,258.25,44,0,1
64100,211.45,37,0,1
66170,97.4,14,0,1
39298,127.75,22,0,1
36923,124.5,20,0,1
55366,138.0,26,0,1
74381,146.91,19,0,1
67539,149.78,15,0,1
72722,135.95,19,0,1
28776,176.4,29,0,1
33172,34.5,8,0,1
93588,85.8,15,0,1
87381,179.5,30,0,1
11889,209.0,32,0,1
87718,102.5,17,0,1
49092,134.65,24,0,1
19491,63.0,12,0,1
11420,140.0,25,0,1
70163,142.5,21,0,1
54790,70.5,12,0,1
68129,73.9,13,0,1
25018,260.41,39,0,1
71132,143.0,24,0,1
71132,-1356.18,0,79,1
94318,122.0,21,0,1
83591,134.05,25,0,1
69160,106.0,17,0,1
55110,200.0,32,0,1
67851,178.05,29,0,1
46060,82.5,14,0,1
59195,148.0,26,0,1
58150,78.5,14,0,1
22169,306.64,46,0,1
94833,234.91,32,0,1
9936,120.96,16,0,1
93662,102.0,18,0,1
18358,131.5,23,0,1
91593,198.15,34,0,1
98083,80.5,12,0,1
41729,161.5,29,0,1
24677,117.5,19,0,1
91054,91.0,15,0,1
39319,276.5,42,0,1
100901,66.0,10,0,1
82756,232.5,34,0,1
8031,158.0,26,0,1
44959,258.4,43,0,1
66099,-2250.16,0,90,1
66099,89.5,15,0,1
50511,150.57,21,0,1
5237,94.5,17,0,1
34431,165.25,28,0,1
70866,-1089.7300000000002,0,62,1
70866,131.25,18,0,1
53605,98.6,16,0,1
22106,24.5,3,0,1
68846,268.01,25,0,1
9874,139.0,24,0,1
43016,140.0,20,0,1
5107,121.5,21,0,1
23570,204.0,33,0,1
72831,112.0,18,0,1
95205,67.5,12,0,1
23619,87.5,13,0,1
16834,105.5,18,0,1
73922,131.0,23,0,1
86406,128.0,21,0,1
76922,-1453.3900000000003,0,107,1
44327,89.0,16,0,1
31184,-1666.22,0,103,1
72775,66.5,12,0,1
3822,85.45,14,0,1
79456,98.0,16,0,1
40287,155.25,28,0,1
31184,143.5,22,0,1
62041,156.0,26,0,1
61219,38.8,8,0,1
35229,116.7,19,0,1
69344,109.55,21,0,1
41936,106.0,17,0,1
48522,146.5,24,0,1
69200,-910.14,0,82,1
35630,-1518.4100000000003,0,65,1
81166,151.0,24,0,1
90638,96.2,10,0,1
73031,69.0,10,0,1
39369,226.25,39,0,1
26736,127.15,19,0,1
8943,-1592.2200000000005,0,116,1
4825,44.45,8,0,1
9022,191.55,25,0,1
35516,219.19,31,0,1
95994,75.5,13,0,1
1393,121.0,17,0,1
53229,196.0,31,0,1
58808,106.5,18,0,1
30413,79.0,13,0,1
9359,150.49,19,0,1
